event,aX,aY,aZ,gX,gY,gZ
26,0.943,-0.056,0.274,3.540,-39.063,4.883
26,0.949,-0.044,0.298,1.709,-37.842,4.639
26,0.956,-0.035,0.342,-0.244,-36.987,4.333
26,0.951,-0.034,0.349,1.709,-39.246,4.456
26,0.931,-0.031,0.342,4.028,-40.955,5.005
26,0.923,-0.030,0.339,6.042,-43.091,6.531
26,0.905,-0.029,0.333,4.639,-43.091,7.080
26,0.896,-0.031,0.343,2.136,-41.992,7.446
26,0.886,-0.028,0.386,1.648,-40.955,7.202
26,0.884,-0.023,0.410,0.183,-39.734,6.836
26,0.884,-0.017,0.439,-0.122,-40.100,7.202
26,0.881,-0.016,0.450,2.197,-42.725,9.155
26,0.878,-0.018,0.452,4.089,-45.776,11.169
26,0.876,-0.017,0.440,4.395,-46.326,11.230
26,0.872,-0.017,0.443,0.854,-45.715,9.277
26,0.861,-0.023,0.465,-0.916,-44.250,7.874
26,0.854,-0.022,0.476,-1.038,-42.175,5.859
26,0.834,-0.013,0.481,0.244,-42.297,5.615
26,0.817,-0.005,0.496,3.113,-43.457,6.226
26,0.814,0.001,0.515,0.977,-44.800,7.690
26,0.804,0.016,0.546,1.221,-45.654,8.545
26,0.801,0.016,0.550,4.028,-49.194,10.010
26,0.802,0.010,0.541,4.883,-51.941,10.559
26,0.809,0.009,0.541,5.920,-55.847,10.681
26,0.819,0.005,0.553,5.798,-56.335,10.315
26,0.817,0.003,0.563,3.723,-54.687,9.460
26,0.790,-0.005,0.566,2.808,-53.467,8.911
26,0.745,0.009,0.556,5.249,-55.786,7.874
26,0.724,0.018,0.556,10.132,-67.078,7.751
26,0.695,0.024,0.600,10.925,-73.181,7.507
26,0.695,0.028,0.658,4.272,-76.599,5.371
26,0.722,0.031,0.776,0.977,-74.097,3.174
26,0.718,0.012,0.767,6.226,-69.397,-1.587
26,0.688,-0.031,0.642,11.902,-67.688,-2.014
26,0.694,-0.028,0.604,13.916,-61.401,1.648
26,0.714,0.039,0.659,8.911,-57.495,4.517
26,0.611,-0.017,0.738,1.648,-52.673,3.845
26,0.562,-0.049,0.773,4.333,-54.260,3.357
26,0.536,-0.050,0.798,6.714,-55.542,3.479
26,0.540,-0.038,0.785,8.118,-58.472,3.235
26,0.562,-0.026,0.752,7.141,-59.387,3.113
26,0.610,-0.020,0.772,4.578,-58.472,2.930
26,0.632,-0.010,0.804,0.916,-57.312,3.052
26,0.637,-0.011,0.832,-9.644,-55.176,3.235
26,0.617,-0.018,0.820,-8.911,-54.932,1.770
26,0.558,-0.022,0.798,-6.226,-54.443,0.977
26,0.531,-0.020,0.795,-3.296,-51.819,0.916
26,0.499,-0.007,0.797,-2.747,-49.744,1.160
26,0.483,0.002,0.831,-3.662,-44.617,1.099
26,0.478,0.007,0.861,-9.827,-43.091,2.380
26,0.466,-0.001,0.910,-9.277,-44.006,3.235
26,0.449,-0.010,0.898,-0.061,-46.021,4.456
26,0.449,0.005,0.863,4.272,-46.997,4.639
26,0.469,0.038,0.905,1.892,-45.593,4.578
26,0.450,0.022,0.931,-3.174,-40.649,2.930
26,0.411,-0.012,0.906,-4.456,-39.856,1.648
26,0.412,-0.006,0.880,-4.028,-41.443,1.526
26,0.406,0.014,0.895,-3.235,-42.419,2.686
26,0.394,0.024,0.943,-2.075,-41.809,4.456
26,0.383,0.025,0.946,-0.671,-40.039,5.676
26,0.354,0.013,0.921,-1.160,-40.649,6.104
26,0.349,0.000,0.919,-4.456,-42.175,6.042
26,0.340,-0.018,0.901,-5.798,-42.053,6.104
26,0.336,-0.019,0.896,-4.150,-41.565,5.859
26,0.322,-0.012,0.936,-2.197,-40.771,5.066
26,0.306,0.015,0.979,-1.160,-39.795,2.991
26,0.295,0.034,0.984,-4.089,-43.274,1.099
26,0.255,0.059,0.945,-7.263,-46.021,-0.061
26,0.243,0.055,0.919,-12.512,-49.927,-3.479
26,0.250,0.012,0.921,-12.939,-51.575,-3.967
26,0.271,0.013,0.963,-13.367,-51.392,-1.221
26,0.273,0.019,0.978,-12.756,-48.584,-0.244
26,0.259,0.043,1.029,-12.817,-47.729,-0.244
26,0.253,0.066,1.053,-16.602,-46.936,-0.305
26,0.221,0.083,1.056,-19.775,-47.058,-0.183
26,0.167,0.049,1.042,-23.437,-46.448,-0.122
26,0.162,0.034,1.050,-27.344,-42.480,-1.038
26,0.174,0.034,1.042,-29.663,-40.344,-0.549
26,0.181,0.056,1.048,-30.762,-34.424,1.099
26,0.191,0.098,1.120,-32.349,-29.419,1.404
26,0.179,0.122,1.149,-42.847,-20.203,2.441
26,0.128,0.162,1.103,-48.401,-17.822,2.869
26,0.055,0.136,0.964,-41.992,-21.362,1.892
26,0.054,0.121,0.958,-36.133,-21.973,1.099
26,0.104,0.166,0.988,-37.598,-15.869,-3.845
26,0.130,0.159,1.031,-34.058,-16.357,-8.362
26,0.123,0.213,1.065,-29.785,-16.846,-7.446
26,0.105,0.231,1.029,-30.212,-19.104,-9.399
26,0.074,0.217,0.979,-28.137,-20.020,-11.475
26,0.064,0.204,0.974,-18.433,-16.663,-14.038
26,0.064,0.181,0.963,-11.047,-12.207,-16.846
26,0.082,0.162,0.989,-10.925,-9.705,-17.151
26,0.110,0.156,0.999,-13.184,-0.610,-16.846
26,0.193,0.166,0.962,-13.611,2.991,-15.198
26,0.222,0.206,0.985,-12.390,5.371,-11.169
26,0.207,0.202,0.992,-10.620,6.348,-7.080
26,0.182,0.224,0.983,-7.080,4.456,-4.333
26,0.178,0.225,0.976,0.549,0.183,-1.526
26,0.150,0.196,0.991,1.526,1.221,0.183
26,0.120,0.187,0.974,-5.371,6.531,1.709
26,0.078,0.152,0.985,-8.179,7.080,0.793
26,0.058,0.151,0.994,1.099,8.301,1.343
26,0.053,0.180,0.949,7.751,7.935,2.258
26,0.088,0.205,0.952,14.587,2.747,2.869
26,0.098,0.203,0.948,13.367,-1.221,3.662
26,0.111,0.199,0.960,8.667,-2.319,3.845
26,0.108,0.202,0.990,-5.310,0.793,1.526
26,0.072,0.194,0.985,-9.033,2.319,0.488
26,0.050,0.187,0.963,-1.465,-0.061,0.793
26,0.063,0.173,0.994,5.371,-1.160,1.160
26,0.091,0.175,0.994,7.446,1.343,2.808
26,0.134,0.187,0.942,8.667,1.282,3.723
26,0.153,0.193,0.943,22.034,-1.282,2.686
26,0.162,0.192,0.995,23.560,-2.075,2.258
26,0.106,0.168,0.956,14.832,-4.211,3.296
26,0.076,0.156,0.958,8.179,-7.935,2.808
26,0.072,0.162,1.001,6.104,-7.629,1.648
26,0.081,0.176,0.998,-2.014,-3.113,0.427
26,0.099,0.186,0.947,-3.479,-2.136,0.305
26,0.110,0.185,0.949,-3.906,-4.150,1.770
26,0.115,0.193,0.957,-5.127,-5.066,2.869
26,0.118,0.192,0.980,-4.944,-4.700,3.174
26,0.113,0.196,0.960,-9.583,-2.808,2.930
26,0.094,0.197,0.917,-19.836,-3.479,0.061
26,0.096,0.180,0.934,-24.841,-2.625,-4.883
26,0.115,0.151,1.010,-25.146,-0.183,-5.432
26,0.118,0.173,1.017,-23.926,8.484,-5.066
26,0.123,0.188,0.982,-23.743,12.024,-6.104
26,0.144,0.188,0.970,-18.738,11.658,-5.188
26,0.175,0.189,0.957,-10.986,8.362,-3.296
26,0.172,0.203,0.954,-2.686,2.319,-0.488
26,0.163,0.218,0.929,-0.732,0.488,-0.610
26,0.185,0.241,0.978,0.061,0.427,-1.648
26,0.183,0.249,0.974,-2.869,2.380,-2.075
26,0.144,0.231,0.952,1.587,1.343,-0.488
26,0.130,0.218,0.978,2.319,1.465,2.502
26,0.123,0.205,0.995,-0.977,4.150,3.601
26,0.132,0.193,0.981,-3.357,6.409,6.287
26,0.142,0.168,0.987,-4.333,5.859,8.728
26,0.142,0.145,0.988,-2.991,6.104,18.433
26,0.155,0.187,0.969,-0.427,5.920,25.513
26,0.155,0.255,0.936,2.441,4.761,27.832
26,0.085,0.307,0.929,4.578,2.380,20.081
26,0.028,0.242,0.926,4.517,-0.671,8.301
26,0.029,0.177,0.872,5.859,-3.784,9.338
26,0.077,0.184,0.947,2.869,-4.211,12.085
26,0.136,0.207,0.991,-1.221,1.648,13.306
26,0.173,0.288,1.012,-6.042,13.062,7.324
26,0.170,0.264,1.002,-8.301,16.235,-0.549
26,0.144,0.229,0.916,-9.094,14.099,-6.226
26,0.147,0.215,0.917,1.892,1.343,-3.906
26,0.172,0.218,0.945,7.141,-2.380,-3.296
26,0.164,0.205,0.935,13.367,-7.080,-1.892
26,0.119,0.195,0.939,13.184,-8.728,-0.488
27,0.953,-0.039,0.219,-0.366,-9.888,0.977
27,0.964,-0.044,0.227,-0.183,-9.766,0.977
27,0.969,-0.050,0.231,2.197,-10.132,0.854
27,0.969,-0.064,0.239,4.639,-10.437,0.427
27,0.980,-0.046,0.235,7.568,-13.123,0.610
27,0.978,-0.035,0.246,5.432,-13.062,0.549
27,0.961,-0.040,0.229,3.296,-11.292,-0.183
27,0.956,-0.046,0.226,2.319,-12.085,-0.305
27,0.948,-0.054,0.234,1.770,-13.855,0.122
27,0.949,-0.055,0.234,1.709,-15.686,-0.183
27,0.957,-0.052,0.245,2.625,-15.198,-1.282
27,0.958,-0.057,0.253,0.854,-15.381,-1.221
27,0.961,-0.056,0.251,-1.953,-16.357,0.305
27,0.968,-0.046,0.252,-1.404,-16.663,1.160
27,0.967,-0.039,0.259,-0.061,-16.296,1.221
27,0.961,-0.027,0.279,-1.953,-15.808,0.854
27,0.953,-0.024,0.279,-2.625,-14.771,0.183
27,0.942,-0.031,0.273,-2.625,-14.954,0.183
27,0.933,-0.045,0.261,-0.122,-16.785,0.488
27,0.927,-0.046,0.267,2.869,-21.729,1.526
27,0.944,-0.041,0.293,1.953,-23.499,1.831
27,0.954,-0.038,0.304,3.784,-24.292,2.014
27,0.948,-0.037,0.315,3.296,-23.621,1.770
27,0.944,-0.036,0.332,-0.610,-22.766,1.099
27,0.940,-0.039,0.339,-0.427,-24.963,1.160
27,0.922,-0.044,0.332,2.563,-27.283,1.099
27,0.906,-0.051,0.334,13.611,-32.532,0.427
27,0.895,-0.064,0.340,17.944,-34.424,0.000
27,0.931,-0.051,0.357,21.912,-35.034,-0.610
27,0.932,-0.050,0.370,22.095,-30.334,-2.075
27,0.929,-0.051,0.399,20.386,-28.015,-2.930
27,0.928,-0.050,0.407,17.822,-28.076,-3.418
27,0.908,-0.052,0.411,15.198,-30.945,-2.808
27,0.896,-0.057,0.400,16.541,-35.889,-1.282
27,0.881,-0.062,0.372,16.907,-36.682,-0.610
27,0.873,-0.060,0.394,9.521,-35.034,0.061
27,0.875,-0.056,0.419,0.977,-30.762,-0.427
27,0.881,-0.053,0.472,-0.732,-29.236,-0.549
27,0.879,-0.053,0.483,-0.366,-29.419,-0.122
27,0.883,-0.055,0.476,1.221,-30.640,0.427
27,0.881,-0.055,0.466,4.944,-34.485,1.404
27,0.880,-0.056,0.473,5.737,-36.377,0.977
27,0.868,-0.058,0.492,5.920,-35.095,0.244
27,0.857,-0.065,0.495,5.859,-31.006,-0.793
27,0.843,-0.072,0.510,4.761,-30.029,-0.732
27,0.841,-0.069,0.521,3.967,-31.067,0.793
27,0.831,-0.067,0.532,5.249,-32.837,1.892
27,0.815,-0.072,0.515,9.827,-35.522,3.418
27,0.816,-0.076,0.518,9.949,-33.875,3.540
27,0.823,-0.077,0.534,7.324,-32.227,3.174
27,0.820,-0.077,0.549,4.028,-30.579,2.197
27,0.807,-0.075,0.559,4.089,-30.884,1.709
27,0.802,-0.074,0.549,3.723,-32.349,0.854
27,0.793,-0.081,0.530,3.052,-33.569,0.610
27,0.793,-0.084,0.563,0.122,-33.569,0.671
27,0.798,-0.071,0.583,-5.493,-29.846,0.488
27,0.800,-0.057,0.594,-5.676,-29.297,-0.244
27,0.790,-0.065,0.589,-2.136,-32.166,-1.770
27,0.782,-0.073,0.585,-0.610,-34.546,-1.892
27,0.782,-0.075,0.616,-1.587,-37.659,-0.793
27,0.771,-0.075,0.619,-2.869,-39.185,1.404
27,0.755,-0.076,0.616,-1.160,-40.649,2.258
27,0.757,-0.068,0.628,-0.061,-41.321,2.319
27,0.761,-0.047,0.662,-2.441,-40.039,1.343
27,0.756,-0.054,0.674,-2.136,-37.048,-1.709
27,0.737,-0.081,0.664,0.793,-36.194,-2.258
27,0.732,-0.064,0.661,2.502,-36.133,-0.122
27,0.722,-0.055,0.666,0.488,-36.194,1.404
27,0.702,-0.052,0.679,0.549,-35.156,1.160
27,0.697,-0.062,0.717,1.526,-32.776,0.549
27,0.696,-0.063,0.723,3.418,-32.593,0.061
27,0.675,-0.070,0.674,6.165,-33.752,-0.366
27,0.668,-0.075,0.653,7.141,-34.668,-0.122
27,0.699,-0.070,0.734,2.991,-33.508,0.671
27,0.706,-0.059,0.775,-2.258,-29.907,1.953
27,0.693,-0.064,0.748,2.319,-30.884,1.953
27,0.669,-0.093,0.727,4.822,-31.799,1.526
27,0.657,-0.109,0.716,6.592,-31.860,-0.183
27,0.640,-0.114,0.714,6.104,-31.311,-0.854
27,0.636,-0.107,0.737,5.737,-29.358,-1.892
27,0.624,-0.093,0.763,6.531,-28.625,-2.014
27,0.619,-0.080,0.791,5.920,-28.442,-1.587
27,0.622,-0.073,0.798,5.432,-30.212,-1.343
27,0.626,-0.071,0.778,5.371,-31.921,-1.221
27,0.620,-0.076,0.770,8.484,-35.461,-0.427
27,0.603,-0.091,0.753,12.207,-36.743,-0.183
27,0.597,-0.100,0.750,14.404,-37.170,0.122
27,0.583,-0.108,0.772,12.207,-36.316,0.427
27,0.571,-0.091,0.811,9.033,-35.095,1.465
27,0.562,-0.085,0.819,10.315,-36.011,0.793
27,0.550,-0.105,0.809,10.864,-36.377,-0.122
27,0.547,-0.109,0.798,7.507,-34.485,-1.160
27,0.540,-0.095,0.805,-0.977,-30.884,-1.587
27,0.540,-0.077,0.852,-3.906,-29.724,-1.648
27,0.533,-0.081,0.861,-1.770,-30.334,-2.014
27,0.513,-0.098,0.851,0.122,-31.067,-2.197
27,0.510,-0.095,0.855,-2.136,-29.663,-1.160
27,0.505,-0.076,0.869,-4.639,-27.649,-0.183
27,0.474,-0.088,0.839,-1.282,-26.672,0.854
27,0.467,-0.106,0.840,5.859,-29.846,1.465
27,0.478,-0.136,0.865,7.263,-30.762,1.953
27,0.486,-0.143,0.863,10.864,-29.724,3.113
27,0.500,-0.135,0.860,8.789,-28.564,3.601
27,0.498,-0.085,0.854,0.732,-25.879,2.625
27,0.488,-0.067,0.849,1.038,-24.231,-0.366
27,0.450,-0.075,0.865,1.343,-23.682,-1.892
27,0.440,-0.083,0.889,-0.183,-24.353,-4.150
27,0.428,-0.086,0.901,-0.366,-24.536,-4.578
27,0.406,-0.110,0.866,-1.099,-24.170,-4.395
27,0.409,-0.111,0.842,-2.625,-27.893,-3.906
27,0.427,-0.098,0.826,-2.075,-31.189,-4.150
27,0.434,-0.107,0.833,-2.625,-34.302,-5.432
27,0.448,-0.122,0.868,-5.493,-33.142,-5.432
27,0.442,-0.102,0.893,-11.719,-30.212,-3.418
27,0.437,-0.088,0.900,-12.085,-30.151,-1.404
27,0.415,-0.080,0.932,-13.428,-30.945,-0.732
27,0.396,-0.077,0.952,-15.869,-31.433,1.038
27,0.361,-0.074,0.925,-13.245,-30.518,2.075
27,0.350,-0.097,0.901,-8.667,-30.334,2.441
27,0.351,-0.104,0.925,-8.240,-30.823,1.831
27,0.346,-0.094,0.959,-5.127,-29.053,-0.183
27,0.345,-0.083,0.968,-3.113,-26.489,-1.587
27,0.329,-0.078,0.969,-0.793,-26.184,-1.587
27,0.316,-0.085,0.953,7.385,-28.564,-1.221
27,0.304,-0.105,0.944,9.460,-29.541,-0.916
27,0.329,-0.114,0.973,1.404,-30.457,0.000
27,0.320,-0.125,0.977,-1.038,-28.259,0.244
27,0.309,-0.127,0.962,-0.549,-27.649,0.000
27,0.306,-0.117,0.949,-0.977,-28.320,-0.549
27,0.281,-0.112,0.925,-1.770,-28.564,-1.282
27,0.274,-0.096,0.950,-4.333,-28.809,-2.380
27,0.267,-0.085,0.976,-6.836,-27.344,-2.441
27,0.242,-0.077,1.005,-7.507,-26.062,-2.686
27,0.224,-0.077,0.994,-9.460,-26.184,-3.235
27,0.215,-0.067,1.000,-10.498,-26.794,-3.418
27,0.212,-0.072,1.012,-9.460,-25.635,-4.028
27,0.219,-0.085,0.996,-7.141,-24.353,-3.723
27,0.225,-0.076,0.971,-6.714,-21.118,-0.671
27,0.232,-0.065,0.983,-16.357,-18.860,3.113
27,0.219,-0.059,0.984,-18.616,-18.188,4.883
27,0.199,-0.068,0.943,-12.390,-19.592,5.676
27,0.197,-0.061,0.935,-12.207,-20.813,5.432
27,0.217,-0.004,1.028,-26.550,-21.301,5.005
27,0.216,0.013,1.036,-24.597,-20.874,2.075
27,0.207,-0.001,1.022,-19.287,-21.179,0.793
27,0.183,-0.040,0.970,-8.240,-20.630,-1.221
27,0.165,-0.055,0.929,-3.967,-20.203,-2.869
27,0.163,-0.053,0.892,-0.854,-21.301,-2.563
27,0.207,0.008,1.094,-8.240,-23.010,-0.916
27,0.212,0.043,1.188,-18.433,-16.907,-0.122
27,0.150,0.035,1.130,-12.146,-13.123,-2.319
27,0.122,-0.017,1.069,-3.418,-7.629,-8.057
27,0.116,-0.074,0.939,-6.653,-4.333,-8.057
27,0.117,-0.097,0.834,-11.536,-5.859,-6.470
27,0.135,-0.114,0.776,-11.780,-13.184,-2.686
27,0.161,-0.064,0.875,-17.151,-22.766,4.761
27,0.209,0.072,1.096,-21.729,-10.681,1.709
27,0.145,0.086,1.118,-18.433,-3.601,-1.709
27,0.099,0.060,1.090,-8.362,3.052,-5.249
27,0.080,0.013,1.040,-14.832,4.822,-3.784
27,0.136,0.013,0.985,-20.508,5.798,-1.160
27,0.162,0.038,0.907,-17.395,2.441,3.174
27,0.201,0.031,0.881,-11.658,-2.563,2.625
27,0.223,0.035,1.005,-14.221,-7.507,1.282
27,0.211,0.060,1.058,-20.874,-1.099,-0.671
27,0.150,0.069,1.067,-22.278,3.296,-2.319
27,0.128,0.057,1.066,-25.513,9.277,-2.808
27,0.118,0.038,1.009,-28.259,11.719,-1.648
27,0.157,0.057,0.942,-27.527,10.925,2.258
27,0.191,0.091,0.950,-26.794,5.554,6.042
27,0.187,0.120,0.915,-30.640,2.625,5.676
27,0.171,0.095,0.944,-21.240,-4.395,1.526
27,0.141,0.049,1.035,-13.000,-3.174,-0.183
27,0.129,0.045,1.053,1.587,2.991,-2.930
27,0.115,0.062,1.023,5.859,5.554,-3.845
27,0.143,0.092,0.976,8.667,6.104,-3.906
27,0.167,0.108,0.973,4.395,2.930,-2.747
27,0.228,0.123,0.989,3.601,1.709,-3.052
27,0.229,0.109,1.004,0.793,2.625,-4.272
27,0.159,0.035,0.985,-2.075,3.296,-4.944
27,0.126,0.005,0.962,0.671,1.099,-3.296
27,0.091,-0.005,0.958,2.808,1.038,0.549
27,0.091,0.013,0.965,-3.479,7.202,11.353
27,0.106,0.063,0.984,-8.179,10.864,15.198
27,0.125,0.097,0.969,-13.367,12.817,17.273
27,0.137,0.082,0.975,-11.658,10.742,14.648
27,0.158,0.071,0.983,-2.563,6.592,10.559
27,0.158,0.092,0.992,6.653,4.150,6.836
27,0.147,0.126,1.014,7.446,3.357,4.089
27,0.130,0.120,0.997,7.080,0.671,0.671
27,0.115,0.085,0.984,6.226,-1.709,0.671
27,0.126,0.064,0.986,5.981,-3.052,0.732
27,0.148,0.041,0.955,5.310,-2.136,0.732
27,0.165,0.050,0.933,2.808,-1.038,1.099
27,0.176,0.064,0.968,-2.014,0.122,2.380
27,0.180,0.089,1.004,-5.615,1.770,3.601
27,0.170,0.087,1.011,-12.085,3.296,5.920
27,0.151,0.094,1.002,-15.503,5.005,6.226
27,0.156,0.090,0.970,-31.189,12.817,5.066
27,0.180,0.093,0.948,-50.110,18.738,5.859
28,0.950,0.088,0.192,-18.738,-21.240,3.174
28,0.969,0.087,0.218,-19.653,-20.752,3.967
28,0.971,0.086,0.221,-23.315,-22.583,8.972
28,0.965,0.087,0.215,-22.949,-24.475,11.414
28,0.970,0.091,0.226,-17.700,-27.039,12.146
28,0.992,0.108,0.270,-15.564,-27.588,11.047
28,0.994,0.114,0.285,-13.245,-26.245,9.094
28,0.973,0.114,0.284,-12.451,-24.597,7.996
28,0.961,0.097,0.287,-10.925,-25.757,5.981
28,0.953,0.099,0.283,-9.155,-30.029,5.188
28,0.931,0.110,0.259,-9.155,-29.541,4.456
28,0.925,0.109,0.261,-11.169,-24.963,2.136
28,0.921,0.109,0.283,-11.108,-22.949,1.282
28,0.917,0.114,0.300,-8.972,-23.499,2.380
28,0.918,0.112,0.307,-7.874,-26.733,5.981
28,0.917,0.108,0.311,-8.545,-27.161,8.057
28,0.921,0.104,0.318,-8.972,-27.039,11.230
28,0.938,0.111,0.347,-8.850,-27.222,12.207
28,0.942,0.117,0.358,-8.911,-27.954,12.451
28,0.943,0.109,0.362,-7.996,-29.968,12.451
28,0.927,0.103,0.389,-7.629,-30.151,13.611
28,0.911,0.100,0.387,-8.179,-27.954,15.686
28,0.887,0.097,0.378,-9.277,-26.794,16.052
28,0.886,0.104,0.375,-14.038,-23.865,15.381
28,0.898,0.136,0.385,-16.602,-22.278,14.221
28,0.904,0.167,0.387,-17.456,-20.935,11.414
28,0.898,0.175,0.380,-18.188,-22.949,11.047
28,0.880,0.185,0.368,-18.555,-24.414,11.169
28,0.879,0.193,0.365,-20.081,-24.353,9.766
28,0.884,0.198,0.366,-21.484,-23.071,8.362
28,0.878,0.195,0.371,-22.400,-21.851,6.653
28,0.858,0.194,0.389,-22.034,-22.339,7.263
28,0.847,0.192,0.405,-21.362,-23.743,11.169
28,0.848,0.186,0.409,-22.217,-24.902,16.235
28,0.851,0.183,0.430,-20.813,-24.719,18.433
28,0.855,0.193,0.441,-19.226,-21.240,20.020
28,0.870,0.228,0.451,-18.494,-19.470,19.043
28,0.879,0.245,0.468,-17.700,-20.447,17.395
28,0.869,0.253,0.465,-17.944,-23.071,18.311
28,0.844,0.243,0.456,-18.311,-30.640,22.278
28,0.837,0.231,0.464,-16.968,-34.241,25.574
28,0.832,0.217,0.489,-16.541,-33.630,27.100
28,0.829,0.232,0.499,-21.484,-29.358,26.672
28,0.824,0.244,0.512,-24.109,-26.550,23.743
28,0.817,0.241,0.510,-26.794,-20.508,18.494
28,0.805,0.267,0.483,-28.687,-17.944,17.029
28,0.802,0.295,0.472,-34.363,-15.991,15.991
28,0.802,0.310,0.473,-38.574,-17.639,17.029
28,0.800,0.309,0.484,-37.170,-18.860,17.273
28,0.808,0.309,0.485,-30.457,-18.799,18.311
28,0.802,0.346,0.478,-28.931,-17.395,16.785
28,0.786,0.376,0.459,-32.227,-15.747,8.545
28,0.752,0.404,0.431,-34.119,-17.029,5.310
28,0.739,0.403,0.433,-32.837,-24.780,5.737
28,0.745,0.408,0.458,-32.104,-30.396,7.324
28,0.766,0.397,0.475,-29.846,-38.513,9.338
28,0.767,0.391,0.474,-27.588,-41.809,9.338
28,0.762,0.401,0.487,-28.442,-40.771,8.118
28,0.756,0.405,0.487,-31.311,-34.241,4.395
28,0.738,0.395,0.485,-29.236,-32.471,3.601
28,0.720,0.406,0.512,-21.362,-31.433,3.784
28,0.712,0.430,0.523,-17.883,-28.381,6.287
28,0.697,0.482,0.542,-16.968,-27.588,6.104
28,0.691,0.465,0.547,-13.977,-30.273,6.836
28,0.687,0.420,0.535,-12.878,-31.982,10.193
28,0.695,0.405,0.534,-11.169,-31.433,16.785
28,0.724,0.395,0.560,-10.193,-29.785,18.188
28,0.730,0.404,0.569,-7.446,-26.306,18.127
28,0.727,0.416,0.574,-6.165,-25.208,18.433
28,0.708,0.398,0.568,-7.568,-24.658,21.118
28,0.701,0.387,0.573,-10.132,-24.231,23.193
28,0.684,0.388,0.584,-10.559,-24.353,22.827
28,0.666,0.409,0.572,-10.620,-27.893,21.545
28,0.654,0.422,0.556,-12.329,-33.997,24.353
28,0.640,0.423,0.545,-11.353,-35.828,26.062
28,0.641,0.427,0.555,-11.841,-31.860,25.818
28,0.626,0.433,0.573,-12.512,-28.198,23.804
28,0.616,0.437,0.585,-14.221,-24.841,22.217
28,0.597,0.465,0.615,-14.771,-25.574,23.254
28,0.603,0.488,0.563,-11.963,-29.968,24.536
28,0.615,0.493,0.551,-10.376,-32.471,23.560
28,0.626,0.524,0.589,-11.047,-33.813,20.325
28,0.624,0.537,0.605,-12.146,-32.715,16.785
28,0.607,0.523,0.600,-9.277,-33.386,15.015
28,0.600,0.524,0.604,-3.845,-33.936,13.184
28,0.565,0.540,0.600,-3.174,-33.447,13.428
28,0.520,0.521,0.581,-0.549,-34.546,14.038
28,0.508,0.508,0.576,1.343,-38.208,14.526
28,0.528,0.515,0.612,0.122,-39.429,14.465
28,0.542,0.525,0.621,-3.906,-37.964,12.817
28,0.563,0.534,0.632,-4.700,-36.682,12.634
28,0.562,0.550,0.641,-3.967,-35.950,13.794
28,0.530,0.546,0.639,-1.953,-36.621,13.672
28,0.508,0.543,0.642,1.099,-37.048,13.794
28,0.474,0.552,0.643,0.854,-35.950,13.611
28,0.466,0.565,0.670,2.502,-32.898,12.451
28,0.456,0.568,0.674,5.371,-31.616,11.108
28,0.444,0.558,0.701,7.996,-32.288,11.108
28,0.450,0.560,0.737,15.625,-30.823,13.672
28,0.452,0.564,0.757,17.944,-28.931,16.052
28,0.435,0.542,0.663,20.325,-30.518,22.217
28,0.436,0.538,0.661,22.949,-32.837,24.109
28,0.438,0.542,0.743,22.766,-29.968,22.522
28,0.416,0.528,0.741,23.132,-25.452,19.592
28,0.366,0.477,0.697,25.330,-26.611,19.287
28,0.367,0.483,0.704,28.625,-27.893,18.188
28,0.391,0.542,0.749,28.137,-28.870,16.357
28,0.379,0.523,0.739,29.846,-33.203,16.724
28,0.386,0.512,0.727,36.560,-40.894,19.165
28,0.406,0.533,0.768,38.086,-40.833,19.226
28,0.389,0.531,0.778,34.180,-35.828,15.503
28,0.329,0.489,0.775,33.447,-35.400,14.404
28,0.316,0.488,0.799,36.255,-36.011,13.184
28,0.322,0.507,0.836,39.307,-36.072,11.719
28,0.318,0.518,0.843,45.532,-38.635,9.766
28,0.301,0.522,0.874,47.241,-40.161,10.010
28,0.291,0.523,0.891,47.729,-42.603,12.024
28,0.262,0.488,0.891,47.058,-45.349,13.428
28,0.257,0.472,0.886,45.837,-46.509,13.916
28,0.244,0.441,0.829,45.837,-43.884,11.963
28,0.237,0.441,0.841,42.236,-35.706,5.676
28,0.233,0.503,0.911,40.771,-31.311,2.319
28,0.226,0.505,0.939,46.143,-27.893,-4.639
28,0.218,0.465,0.918,54.626,-30.762,-10.986
28,0.212,0.379,0.888,59.875,-32.654,-12.390
28,0.214,0.355,0.911,62.378,-32.715,-11.292
28,0.204,0.344,0.947,58.289,-30.518,-10.498
28,0.177,0.367,1.003,50.964,-22.400,-9.155
28,0.161,0.380,1.016,38.513,-12.451,-8.667
28,0.134,0.357,1.026,34.668,-9.216,-8.179
28,0.101,0.313,0.990,28.992,-9.888,-5.676
28,0.049,0.193,0.891,29.175,-13.733,-3.845
28,0.078,0.152,0.883,46.021,-19.531,3.174
28,0.210,0.266,0.936,53.284,-16.968,7.568
28,0.255,0.332,0.976,55.542,-4.028,-6.958
28,0.252,0.218,1.019,55.664,1.770,-16.235
28,0.233,0.183,0.953,52.490,4.761,-22.705
28,0.219,0.179,0.912,42.175,-8.240,-18.433
28,0.176,0.136,0.896,42.908,-13.672,-12.817
28,0.172,0.170,0.931,51.270,-9.338,-1.587
28,0.219,0.237,1.065,47.241,2.502,-10.498
28,0.185,0.150,1.054,40.161,6.165,-10.620
