event,aX,aY,aZ,gX,gY,gZ
28,1.054,-0.038,-0.757,-13.062,-1.953,-4.883
28,1.078,-0.098,-0.752,-13.672,-5.737,-6.592
28,1.098,-0.113,-0.742,-5.737,-10.254,-9.460
28,1.087,-0.099,-0.733,4.333,-9.766,-10.864
28,1.045,-0.058,-0.713,6.653,-8.789,-11.047
28,1.019,-0.051,-0.723,4.639,-9.399,-11.475
28,0.988,-0.039,-0.770,-4.456,-12.878,-9.949
28,1.037,-0.066,-0.748,-24.780,-24.841,-6.104
28,1.078,-0.093,-0.711,-27.710,-33.203,-7.874
28,1.122,-0.109,-0.655,-24.048,-34.668,-9.399
28,1.119,-0.108,-0.661,-15.381,-36.560,-9.216
28,1.089,-0.077,-0.672,-12.939,-38.879,-6.836
28,1.073,-0.053,-0.660,-8.179,-43.274,-5.005
28,1.062,-0.070,-0.599,-6.531,-43.823,-6.042
28,1.000,-0.091,-0.501,-4.578,-37.964,-7.080
28,0.949,-0.099,-0.477,-4.272,-32.349,-7.935
28,0.860,-0.113,-0.477,-4.150,-33.325,-8.423
28,0.856,-0.105,-0.473,-5.798,-40.344,-7.874
28,0.882,-0.103,-0.458,-7.385,-44.312,-6.531
28,0.933,-0.116,-0.398,-6.042,-43.884,-6.409
28,0.961,-0.119,-0.364,0.854,-44.373,-7.324
28,1.008,-0.107,-0.324,5.310,-55.603,-6.958
28,1.076,-0.116,-0.282,6.104,-62.256,-6.042
28,1.116,-0.143,-0.279,12.329,-71.838,-3.784
28,1.175,-0.132,-0.341,16.235,-74.707,-3.296
28,1.169,-0.115,-0.301,21.057,-79.956,-5.798
28,1.107,-0.123,-0.223,12.939,-78.430,-7.507
28,0.945,-0.122,-0.150,7.812,-71.716,-6.409
28,0.871,-0.100,-0.145,1.282,-57.007,-2.319
28,0.771,-0.057,-0.137,-1.221,-51.025,-0.061
28,0.753,-0.048,-0.051,-4.028,-40.588,-0.061
28,0.772,-0.077,-0.036,-4.944,-34.607,-3.052
28,0.848,-0.154,-0.024,-4.395,-36.682,-3.906
28,0.876,-0.173,-0.032,-6.531,-47.119,-5.859
28,0.910,-0.149,-0.102,-11.841,-52.124,-6.775
28,0.963,-0.141,-0.143,-19.165,-60.120,-6.653
28,0.997,-0.137,-0.094,-22.217,-66.711,-0.916
28,1.054,-0.112,0.032,-26.184,-63.843,1.343
28,1.053,-0.132,0.032,-36.987,-49.683,1.465
28,1.000,-0.149,-0.044,-38.940,-44.434,2.380
28,0.968,-0.117,-0.059,-31.921,-35.400,3.479
28,0.948,-0.099,-0.030,-26.794,-25.513,2.380
28,0.962,-0.107,-0.005,-4.150,0.916,2.686
28,0.941,-0.094,0.079,2.502,8.118,7.324
28,0.917,-0.078,0.102,-9.094,7.812,18.372
28,0.953,-0.120,0.092,-13.794,0.183,20.020
28,1.109,-0.188,0.083,-17.944,-26.489,19.470
28,1.201,-0.156,0.094,-19.165,-57.678,22.522
28,1.139,-0.111,0.138,-23.254,-68.787,22.827
28,1.127,-0.088,0.169,-24.048,-70.618,18.250
28,1.178,-0.025,0.207,-17.029,-68.420,15.808
28,1.170,-0.022,0.217,-18.005,-67.200,13.794
28,1.081,-0.064,0.250,-21.667,-65.613,13.550
28,0.953,-0.082,0.261,-24.658,-54.504,12.207
28,0.890,-0.086,0.246,-24.414,-43.091,9.705
28,0.814,-0.074,0.239,-24.780,-41.931,9.033
28,0.808,-0.063,0.227,-25.818,-45.349,8.606
28,0.852,-0.027,0.209,-24.780,-46.997,7.812
28,0.896,-0.024,0.204,-22.583,-46.631,4.761
28,0.976,-0.049,0.209,-18.433,-44.128,2.930
28,0.996,-0.061,0.222,-2.563,-35.767,-0.671
28,0.983,-0.064,0.243,2.136,-31.616,-1.404
28,0.960,-0.049,0.231,1.160,-25.940,0.366
28,0.941,-0.007,0.198,-1.221,-24.231,2.014
28,0.965,0.000,0.189,-8.179,-20.691,4.272
28,0.982,-0.004,0.197,-7.507,-15.686,4.456
28,1.007,-0.028,0.229,-5.310,-12.573,3.784
28,1.006,-0.040,0.250,-0.305,-6.653,2.563
28,0.983,-0.051,0.273,1.160,-4.944,2.319
28,0.973,-0.055,0.271,1.038,-5.615,1.282
28,0.959,-0.042,0.258,1.831,-6.470,0.610
28,0.952,-0.029,0.238,4.578,-7.019,0.122
28,0.950,-0.006,0.215,5.615,-7.324,-0.122
28,0.960,-0.009,0.236,7.507,-7.263,-1.465
28,0.962,-0.011,0.252,7.385,-3.906,-1.587
28,0.949,-0.023,0.253,7.751,-1.770,-1.160
28,0.944,-0.031,0.255,11.963,0.244,-0.244
28,0.938,-0.027,0.252,11.353,-0.244,0.610
28,0.948,-0.025,0.243,7.324,-3.967,2.136
28,0.984,-0.029,0.238,5.798,-5.981,2.014
28,1.000,-0.038,0.235,4.822,-6.470,0.183
28,0.998,-0.039,0.239,5.737,-2.869,-0.732
28,0.976,-0.039,0.245,5.432,-1.099,-0.610
28,0.963,-0.043,0.247,4.578,0.732,-0.244
28,0.954,-0.047,0.258,4.456,0.854,-0.061
28,0.953,-0.046,0.255,2.258,-0.183,0.427
28,0.957,-0.040,0.228,0.061,-1.160,0.488
28,0.968,-0.049,0.219,-2.014,-2.197,0.122
28,0.969,-0.051,0.227,-0.854,-1.831,-0.488
28,0.969,-0.053,0.232,-0.122,-1.953,-0.488
28,0.971,-0.057,0.226,0.183,-2.441,-0.427
28,0.980,-0.056,0.224,-0.366,-2.380,-0.244
28,0.970,-0.051,0.225,-2.441,-0.793,0.610
28,0.961,-0.053,0.226,-4.272,0.549,0.793
28,0.955,-0.062,0.236,-4.700,0.305,0.671
28,0.959,-0.066,0.240,-4.028,-0.427,0.427
28,0.964,-0.076,0.224,-4.150,-0.916,0.549
28,0.960,-0.065,0.224,-4.089,-2.380,1.038
28,0.958,-0.032,0.232,-2.319,-1.770,0.793
28,0.967,-0.044,0.240,0.854,0.244,0.000
28,0.967,-0.056,0.243,0.549,1.160,0.122
28,0.953,-0.061,0.249,-0.122,1.343,0.488
28,0.946,-0.057,0.245,-1.892,0.793,1.526
28,0.965,-0.042,0.239,-2.197,-0.122,1.892
28,0.997,-0.039,0.239,-2.625,-2.136,2.014
28,0.997,-0.041,0.229,-3.418,-1.953,1.831
28,0.976,-0.043,0.215,-2.441,-1.160,1.587
28,0.964,-0.044,0.216,1.465,1.343,1.343
28,0.944,-0.044,0.227,3.174,2.502,1.404
28,0.939,-0.039,0.232,4.028,2.869,1.892
28,0.958,-0.035,0.236,2.563,1.953,2.136
28,0.994,-0.046,0.238,-1.099,0.183,1.526
28,0.999,-0.050,0.243,-0.854,-0.183,-0.366
28,0.979,-0.052,0.241,0.366,-0.183,-1.160
28,0.966,-0.055,0.232,2.319,-0.427,-1.587
28,0.949,-0.046,0.232,3.113,-0.671,-1.282
28,0.941,-0.025,0.233,2.502,-0.916,0.732
28,0.945,-0.023,0.221,0.122,-1.404,1.770
28,0.973,-0.037,0.236,-2.930,-1.892,1.709
28,0.981,-0.048,0.247,-1.892,0.305,-0.977
28,0.972,-0.055,0.252,-1.099,0.793,-1.831
28,0.950,-0.041,0.242,-0.183,0.488,-1.831
28,0.942,-0.033,0.236,0.366,-0.366,-0.671
28,0.942,-0.027,0.225,0.488,-1.160,-0.122
28,0.954,-0.025,0.230,-0.183,-2.563,0.488
28,0.983,-0.030,0.243,-0.671,-2.808,0.549
28,0.989,-0.034,0.245,-1.038,-2.441,0.427
28,0.980,-0.029,0.243,-1.404,-2.075,0.488
28,0.971,-0.034,0.231,-1.038,-1.465,0.244
28,0.968,-0.036,0.225,1.831,-0.549,-0.427
28,0.963,-0.033,0.230,3.174,0.183,-0.549
28,0.961,-0.033,0.234,4.333,1.221,-0.488
28,0.956,-0.038,0.241,4.150,1.221,-0.488
28,0.951,-0.040,0.247,2.136,0.427,-0.488
28,0.948,-0.048,0.245,1.465,-0.122,-0.549
28,0.961,-0.052,0.240,1.038,-1.160,-0.549
29,0.968,-0.073,0.036,0.244,6.348,0.061
29,0.976,-0.061,0.043,0.183,6.287,0.488
29,0.996,-0.066,0.038,-0.122,6.714,1.343
29,1.001,-0.065,0.042,0.305,7.507,1.526
29,0.997,-0.072,0.037,-0.061,8.728,1.465
29,0.990,-0.080,0.035,-0.977,8.179,0.977
29,0.985,-0.082,0.048,-0.183,7.385,0.366
29,0.990,-0.078,0.047,-0.305,4.761,-0.793
29,0.996,-0.073,0.039,-0.488,4.150,-1.099
29,0.987,-0.064,0.013,0.305,3.967,-0.977
29,0.991,-0.059,0.020,0.305,3.662,-0.793
29,0.991,-0.060,0.034,1.038,4.944,-0.610
29,0.982,-0.061,0.029,0.000,6.165,-0.305
29,0.978,-0.065,0.039,0.244,6.592,-0.183
29,0.978,-0.069,0.049,0.549,8.423,0.000
29,0.968,-0.068,0.040,0.183,9.399,0.183
29,0.962,-0.066,0.027,1.953,10.803,0.610
29,0.949,-0.061,0.017,2.502,11.536,0.916
29,0.926,-0.067,0.019,1.892,14.160,0.977
29,0.910,-0.068,0.019,1.526,15.991,0.366
29,0.884,-0.066,0.004,2.502,18.433,-1.282
29,0.882,-0.058,-0.004,2.136,17.517,-1.770
29,0.913,-0.044,-0.010,1.831,16.907,-1.221
29,0.939,-0.046,-0.009,3.174,18.738,0.732
29,0.972,-0.057,-0.011,5.188,20.752,1.526
29,0.962,-0.067,-0.028,5.188,23.499,2.441
29,0.950,-0.073,-0.034,1.221,24.353,3.052
29,0.932,-0.080,-0.045,-0.488,23.743,3.235
29,0.933,-0.083,-0.041,-2.686,21.973,3.601
29,0.956,-0.080,-0.038,-0.916,21.729,3.906
29,0.988,-0.066,-0.048,11.658,21.790,5.066
29,1.004,-0.057,-0.067,28.992,24.475,4.822
29,1.011,-0.068,-0.083,27.588,25.879,4.028
29,0.989,-0.083,-0.083,5.066,27.649,2.563
29,0.917,-0.068,-0.091,-4.883,27.100,2.014
29,0.902,-0.054,-0.089,-9.277,23.682,1.221
29,0.933,-0.049,-0.084,-8.118,22.156,1.465
29,0.958,-0.047,-0.082,-6.958,21.973,3.357
29,0.991,-0.045,-0.097,-4.883,23.499,4.089
29,0.987,-0.060,-0.119,2.380,29.175,3.235
29,0.974,-0.069,-0.135,2.014,32.837,1.038
29,0.938,-0.061,-0.140,-1.404,32.532,0.488
29,0.928,-0.056,-0.135,-7.080,29.724,0.793
29,0.936,-0.041,-0.134,-8.850,28.381,1.526
29,0.943,-0.033,-0.135,-9.766,29.175,3.845
29,0.954,-0.043,-0.141,-9.094,31.677,4.578
29,0.939,-0.088,-0.157,-8.118,38.940,3.601
29,0.912,-0.101,-0.171,-8.850,41.687,2.136
29,0.848,-0.094,-0.188,-10.559,42.419,-0.610
29,0.825,-0.074,-0.173,-10.315,41.504,-1.709
29,0.789,-0.041,-0.189,-9.399,41.382,-1.160
29,0.796,-0.036,-0.216,-7.263,38.269,2.258
29,0.864,-0.051,-0.245,-4.211,37.231,3.418
29,0.904,-0.068,-0.263,-2.808,39.185,3.174
29,0.937,-0.078,-0.283,-6.287,40.161,2.686
29,0.949,-0.076,-0.307,-11.169,38.879,0.977
29,0.946,-0.072,-0.320,-8.423,34.119,-1.038
29,0.943,-0.048,-0.327,-5.432,31.616,-1.160
29,0.953,-0.036,-0.319,-1.099,29.907,-0.488
29,0.973,-0.041,-0.319,0.549,31.433,0.000
29,0.975,-0.056,-0.319,8.057,34.790,0.061
29,0.967,-0.088,-0.310,9.888,34.912,-0.793
29,0.950,-0.095,-0.314,5.066,30.701,-3.662
29,0.914,-0.087,-0.344,3.845,26.733,-4.883
29,0.910,-0.072,-0.343,7.507,20.081,-6.592
29,0.922,-0.048,-0.339,7.202,19.348,-6.592
29,0.936,-0.040,-0.380,-7.202,19.897,-3.113
29,0.943,-0.039,-0.396,-15.381,19.287,0.427
29,0.964,-0.057,-0.396,-14.282,19.409,0.793
29,0.969,-0.071,-0.393,-8.484,19.836,0.732
29,0.960,-0.077,-0.394,-4.211,19.836,0.854
29,0.957,-0.076,-0.404,3.540,18.311,0.183
29,0.942,-0.059,-0.405,4.272,18.005,-0.122
29,0.927,-0.055,-0.409,-0.549,20.203,-0.183
29,0.894,-0.052,-0.398,-3.479,21.362,-0.305
29,0.850,-0.060,-0.408,-6.775,20.874,-1.343
29,0.840,-0.065,-0.408,-6.714,14.099,-1.770
29,0.859,-0.068,-0.394,-5.371,10.254,-1.709
29,0.879,-0.065,-0.391,-3.540,6.897,-1.038
29,0.910,-0.061,-0.409,-3.845,7.751,-0.366
29,0.917,-0.077,-0.431,-6.104,12.756,0.061
29,0.901,-0.080,-0.436,-2.197,18.677,-1.831
29,0.848,-0.071,-0.445,0.793,19.836,-2.930
29,0.830,-0.065,-0.453,2.869,15.686,-3.723
29,0.850,-0.055,-0.474,2.014,11.169,-3.235
29,0.923,-0.061,-0.460,-3.418,4.639,-1.526
29,0.957,-0.068,-0.447,-7.751,7.385,0.000
29,0.976,-0.091,-0.448,-6.165,10.803,0.427
29,0.961,-0.099,-0.452,1.038,15.747,-0.244
29,0.907,-0.102,-0.448,4.272,15.808,-0.977
29,0.867,-0.087,-0.463,2.747,10.742,-1.099
29,0.875,-0.084,-0.466,1.343,4.272,0.549
29,0.908,-0.086,-0.473,1.831,3.113,1.831
29,0.924,-0.096,-0.466,4.700,5.432,1.648
29,0.906,-0.102,-0.473,6.165,7.446,0.122
29,0.867,-0.072,-0.486,7.202,7.568,-2.686
29,0.862,-0.068,-0.487,4.883,3.052,-3.479
29,0.874,-0.078,-0.507,2.625,0.610,-2.808
29,0.893,-0.080,-0.508,0.854,-2.441,-0.549
29,0.933,-0.089,-0.484,1.709,-2.014,0.061
29,0.933,-0.106,-0.488,3.662,1.587,0.000
29,0.926,-0.114,-0.496,3.418,2.319,-0.732
29,0.901,-0.098,-0.498,3.662,0.977,-1.160
29,0.893,-0.085,-0.501,3.357,-2.686,-1.465
29,0.898,-0.069,-0.525,1.160,-3.967,-0.671
29,0.911,-0.066,-0.529,-3.967,-3.662,1.770
29,0.932,-0.073,-0.519,-5.798,-1.099,2.686
29,0.924,-0.085,-0.517,-6.104,6.226,2.625
29,0.884,-0.092,-0.513,-2.258,9.460,0.488
29,0.865,-0.091,-0.509,-0.488,7.751,-1.343
29,0.859,-0.090,-0.519,0.305,-0.183,-4.211
29,0.876,-0.081,-0.576,0.427,-5.127,-4.639
29,0.905,-0.061,-0.588,4.395,-13.855,-4.272
29,0.982,-0.040,-0.589,6.042,-16.113,-3.662
29,1.015,-0.059,-0.585,1.343,-18.127,-2.563
29,1.033,-0.103,-0.544,-1.038,-18.066,-2.258
29,0.995,-0.125,-0.534,-2.014,-18.860,-2.014
29,0.976,-0.123,-0.525,-1.648,-24.414,-1.953
29,0.947,-0.110,-0.508,-1.587,-27.954,-2.014
29,0.937,-0.106,-0.498,-0.305,-34.363,-3.052
29,0.931,-0.101,-0.469,0.977,-37.415,-3.906
29,0.936,-0.095,-0.456,3.662,-43.335,-5.127
29,0.946,-0.085,-0.454,3.845,-47.974,-5.249
29,0.989,-0.065,-0.435,4.578,-48.828,-5.249
29,1.010,-0.065,-0.421,4.089,-48.340,-4.211
29,1.044,-0.078,-0.405,1.953,-47.974,-2.930
29,1.061,-0.085,-0.389,-1.099,-46.753,0.122
29,1.066,-0.102,-0.371,-2.930,-45.593,1.831
29,1.049,-0.121,-0.365,-7.446,-44.861,4.822
29,1.034,-0.125,-0.353,-10.010,-45.532,5.676
29,1.010,-0.110,-0.298,-10.315,-45.776,5.737
29,1.007,-0.104,-0.269,-10.559,-46.875,5.859
29,0.996,-0.098,-0.242,-10.986,-47.852,5.798
29,0.988,-0.091,-0.259,-11.841,-49.866,4.822
29,0.986,-0.088,-0.257,-12.451,-49.194,2.625
29,0.972,-0.079,-0.231,-11.841,-46.875,1.465
29,0.953,-0.074,-0.217,-7.080,-39.673,-0.183
29,0.895,-0.064,-0.190,-4.211,-36.255,-0.244
29,0.850,-0.058,-0.151,1.343,-32.715,-0.305
29,0.843,-0.059,-0.126,3.418,-33.813,-1.160
29,0.861,-0.078,-0.109,3.357,-34.851,-1.648
29,0.882,-0.081,-0.123,2.869,-35.156,-1.709
29,0.932,-0.084,-0.130,4.883,-34.424,-1.831
29,0.956,-0.075,-0.090,9.033,-31.006,-1.526
29,0.958,-0.073,-0.075,9.949,-26.917,0.183
29,0.960,-0.083,-0.074,10.010,-26.062,1.038
29,0.968,-0.095,-0.046,10.132,-27.039,1.099
29,0.981,-0.110,-0.016,10.254,-28.809,-0.183
29,0.999,-0.104,-0.056,4.578,-35.950,-0.977
29,1.001,-0.077,-0.112,0.671,-44.128,-2.686
29,0.996,-0.064,-0.115,3.174,-44.678,-4.456
29,0.969,-0.075,-0.061,10.681,-34.424,-4.944
29,0.953,-0.074,-0.037,15.381,-21.545,-3.479
29,0.947,-0.073,-0.044,12.451,-17.700,-3.235
29,0.984,-0.105,-0.054,-1.099,-16.479,-4.211
29,1.006,-0.124,-0.055,-5.310,-14.587,-0.732
29,1.016,-0.129,-0.033,-4.333,-13.062,-0.793
29,1.008,-0.137,-0.012,1.648,-10.071,-6.104
29,0.971,-0.140,0.013,5.371,-10.071,-8.545
29,0.950,-0.122,0.028,11.292,-14.343,-11.169
29,0.946,-0.108,0.021,9.949,-21.301,-10.437
29,0.981,-0.102,-0.022,7.874,-24.719,-9.949
29,1.005,-0.108,-0.043,3.601,-27.893,-9.460
29,1.015,-0.120,-0.026,2.869,-26.733,-9.583
29,1.003,-0.120,0.014,1.526,-23.804,-9.644
29,0.983,-0.127,0.095,-1.404,-23.987,-8.972
29,0.990,-0.124,0.123,-13.184,-24.536,-4.517
29,1.001,-0.116,0.108,-18.982,-26.001,1.160
29,1.051,-0.108,0.089,-17.456,-29.114,2.625
29,1.084,-0.120,0.100,-13.672,-34.851,3.052
29,1.108,-0.138,0.121,-12.512,-35.217,2.747
29,1.052,-0.115,0.103,-16.418,-30.212,3.479
29,1.020,-0.097,0.096,-22.278,-19.775,5.615
29,0.978,-0.077,0.137,-18.127,-13.855,5.310
29,0.953,-0.078,0.154,-13.550,-6.531,5.737
29,0.926,-0.092,0.186,-14.771,-8.057,5.432
29,0.958,-0.123,0.211,-11.780,-11.169,4.150
29,0.975,-0.136,0.192,-4.883,-20.203,2.258
29,1.011,-0.124,0.152,-3.845,-23.743,1.831
29,1.021,-0.097,0.155,-4.456,-23.987,1.099
29,1.007,-0.068,0.150,-5.005,-21.484,0.793
29,0.994,-0.075,0.144,-5.798,-17.029,0.305
29,0.968,-0.098,0.148,-7.080,-16.418,0.427
29,0.939,-0.108,0.145,-9.644,-18.982,1.831
29,0.927,-0.098,0.127,-11.658,-24.353,5.188
29,0.930,-0.075,0.087,-10.986,-25.330,5.859
29,0.952,-0.078,0.094,-9.216,-22.095,4.395
29,0.993,-0.098,0.146,-9.766,-18.921,3.479
29,0.998,-0.109,0.170,-9.277,-12.024,1.892
29,0.979,-0.117,0.208,-8.667,-9.583,1.892
29,0.963,-0.112,0.208,-7.263,-7.812,2.991
29,0.946,-0.102,0.162,-7.568,-8.911,3.845
29,0.953,-0.104,0.144,-10.498,-13.550,4.822
29,0.975,-0.097,0.147,-10.193,-14.404,5.127
29,1.009,-0.081,0.192,-5.676,-10.681,5.798
29,1.019,-0.082,0.208,-6.897,-5.127,5.615
29,1.021,-0.101,0.207,-8.850,-4.211,5.737
29,1.016,-0.104,0.201,-12.756,-7.263,6.531
29,1.005,-0.094,0.174,-14.465,-10.376,6.836
29,1.006,-0.106,0.163,-15.442,-13.306,6.104
30,0.869,-0.256,-0.466,2.319,-5.188,-0.183
30,0.881,-0.248,-0.471,4.028,-5.371,-0.610
30,0.894,-0.257,-0.490,8.606,-7.263,-1.038
30,0.917,-0.273,-0.488,7.507,-9.338,0.000
30,0.914,-0.261,-0.485,3.174,-14.160,4.089
30,0.900,-0.232,-0.427,4.639,-16.663,5.005
30,0.880,-0.217,-0.409,12.268,-15.198,3.479
30,0.872,-0.204,-0.413,14.648,-13.245,5.249
30,0.878,-0.198,-0.424,17.517,-12.939,5.554
30,0.896,-0.221,-0.439,30.273,-14.038,3.601
30,0.912,-0.248,-0.445,35.706,-15.564,3.357
30,0.882,-0.243,-0.466,44.434,-16.479,4.028
30,0.870,-0.246,-0.449,42.908,-16.785,8.667
30,0.835,-0.206,-0.402,41.077,-14.526,12.268
30,0.802,-0.170,-0.417,35.706,-9.216,15.198
30,0.750,-0.135,-0.412,34.668,-9.155,11.658
30,0.731,-0.146,-0.390,40.039,-9.338,9.827
30,0.722,-0.146,-0.364,49.011,-9.155,9.216
30,0.703,-0.141,-0.321,48.218,-7.263,9.399
30,0.685,-0.166,-0.384,44.312,-5.127,8.850
30,0.673,-0.167,-0.398,37.292,-6.775,11.780
30,0.665,-0.095,-0.379,31.616,-5.432,13.123
30,0.680,-0.079,-0.401,23.621,1.465,11.108
30,0.748,-0.071,-0.420,21.912,3.845,10.071
30,0.849,-0.100,-0.450,22.949,8.301,7.751
30,0.895,-0.123,-0.482,14.404,9.827,6.287
30,0.961,-0.163,-0.480,9.399,9.583,6.470
30,0.985,-0.176,-0.437,9.583,15.320,7.324
30,0.988,-0.256,-0.421,17.944,20.508,7.324
30,0.904,-0.265,-0.387,28.137,22.034,9.827
30,0.859,-0.238,-0.386,27.344,17.090,8.606
30,0.813,-0.150,-0.414,31.189,13.062,6.348
30,0.819,-0.108,-0.426,34.912,4.089,-0.122
30,0.856,-0.082,-0.447,32.471,1.221,-2.380
30,0.869,-0.071,-0.441,30.396,0.000,-5.127
30,0.883,-0.084,-0.451,31.921,0.366,-6.714
30,0.858,-0.104,-0.436,36.560,0.854,-6.836
30,0.838,-0.106,-0.422,36.377,2.686,-4.822
30,0.810,-0.087,-0.416,32.532,2.502,-3.845
30,0.813,-0.086,-0.415,27.283,2.258,-3.296
30,0.839,-0.082,-0.401,25.452,3.296,-3.052
30,0.842,-0.055,-0.452,20.508,5.066,-3.967
30,0.842,-0.048,-0.471,20.325,1.587,-6.836
30,0.846,-0.088,-0.450,22.339,0.671,-7.935
30,0.840,-0.111,-0.437,20.569,2.747,-7.019
30,0.830,-0.140,-0.415,14.648,3.967,-5.798
30,0.811,-0.104,-0.427,5.066,3.723,-3.784
30,0.806,-0.070,-0.442,6.958,0.549,-4.089
30,0.839,-0.056,-0.455,11.353,-0.549,-4.883
30,0.856,-0.073,-0.436,21.301,1.953,-6.226
30,0.846,-0.102,-0.423,20.874,4.578,-6.287
30,0.823,-0.087,-0.410,13.916,7.507,-6.042
30,0.813,-0.081,-0.430,10.742,8.240,-5.981
30,0.782,-0.051,-0.497,8.362,6.348,-5.127
30,0.778,-0.039,-0.495,8.789,1.282,-3.540
30,0.808,-0.050,-0.441,11.230,0.977,-2.747
30,0.852,-0.086,-0.426,14.709,3.113,-1.831
30,0.857,-0.079,-0.458,12.268,1.160,-0.854
30,0.878,-0.039,-0.512,11.719,-1.526,-0.732
30,0.893,-0.038,-0.526,12.024,-3.540,-1.404
30,0.898,-0.045,-0.525,9.460,-2.136,-0.854
30,0.873,-0.060,-0.512,5.005,3.235,1.831
30,0.865,-0.079,-0.494,7.812,7.324,2.808
30,0.856,-0.098,-0.496,8.545,8.240,2.319
30,0.857,-0.091,-0.513,6.409,6.714,-0.732
30,0.874,-0.072,-0.517,4.456,5.432,-2.136
30,0.885,-0.088,-0.514,1.648,6.042,-2.563
30,0.883,-0.105,-0.507,-2.686,10.010,-1.099
30,0.861,-0.133,-0.476,-4.395,12.756,-0.549
30,0.835,-0.130,-0.480,-3.479,16.479,-0.305
30,0.780,-0.103,-0.543,-2.502,15.015,-0.916
30,0.786,-0.107,-0.567,2.747,6.226,-4.028
30,0.802,-0.118,-0.567,7.812,1.404,-6.165
30,0.828,-0.114,-0.570,16.907,-4.456,-8.911
30,0.846,-0.104,-0.572,18.005,-6.653,-8.301
30,0.887,-0.078,-0.575,16.418,-7.141,-7.019
30,0.909,-0.057,-0.595,10.803,-8.240,-3.784
30,0.918,-0.058,-0.608,5.737,-9.827,-0.977
30,0.935,-0.065,-0.620,5.127,-10.193,0.305
30,0.947,-0.069,-0.636,3.296,-10.803,3.052
30,0.980,-0.073,-0.692,-4.944,-13.611,5.493
30,1.008,-0.083,-0.724,-9.216,-15.747,6.226
30,1.014,-0.092,-0.719,-17.395,-21.301,7.629
30,1.011,-0.098,-0.677,-20.569,-23.682,8.118
30,1.001,-0.097,-0.657,-21.851,-26.489,8.667
30,0.984,-0.100,-0.613,-20.508,-28.320,8.606
30,1.007,-0.109,-0.561,-14.282,-32.837,5.859
30,1.021,-0.101,-0.534,-11.292,-36.194,-0.671
30,1.040,-0.124,-0.557,-9.033,-37.720,-3.296
30,1.045,-0.115,-0.558,-2.625,-44.556,-1.160
30,1.042,-0.072,-0.529,0.549,-47.119,0.061
30,1.045,-0.061,-0.509,4.395,-49.988,0.916
30,1.054,-0.046,-0.450,-1.404,-50.720,1.221
30,1.054,-0.054,-0.447,-6.409,-50.476,1.343
30,1.047,-0.062,-0.449,-11.108,-50.903,1.892
30,1.006,-0.090,-0.380,-10.681,-50.659,2.258
30,0.979,-0.110,-0.333,-10.315,-47.363,2.380
30,0.942,-0.145,-0.267,-8.057,-45.349,2.319
30,0.923,-0.119,-0.230,-6.836,-43.518,2.625
30,0.922,-0.095,-0.243,-12.695,-45.410,1.404
30,0.943,-0.084,-0.295,-11.963,-48.157,0.488
30,0.957,-0.086,-0.294,-2.502,-52.490,0.061
30,0.968,-0.104,-0.264,2.258,-52.124,0.427
30,0.961,-0.109,-0.252,2.686,-49.316,1.770
30,0.937,-0.102,-0.205,0.732,-48.584,2.258
30,0.926,-0.098,-0.167,-1.038,-48.462,1.221
30,0.920,-0.087,-0.136,-3.601,-48.950,-0.244
30,0.943,-0.115,-0.147,-2.197,-51.208,-2.930
30,0.951,-0.113,-0.133,2.258,-51.819,-2.502
30,0.955,-0.076,-0.121,6.409,-51.025,-0.671
30,0.960,-0.076,-0.127,12.512,-51.880,-0.427
30,0.967,-0.078,-0.094,14.954,-52.917,0.366
30,0.968,-0.069,-0.050,15.442,-51.147,2.625
30,0.965,-0.060,-0.026,10.681,-48.950,4.456
30,0.979,-0.053,-0.029,0.427,-47.791,8.850
30,1.030,-0.051,-0.040,-2.258,-49.072,10.681
30,1.042,-0.042,-0.046,-4.211,-51.575,13.855
30,1.026,-0.034,-0.070,2.563,-47.119,13.367
30,0.982,-0.051,-0.054,8.850,-44.434,12.817
30,0.955,-0.041,0.008,13.062,-39.307,12.939
30,0.905,-0.020,0.074,9.155,-36.865,12.817
30,0.896,-0.031,0.042,-10.925,-36.987,11.963
30,0.947,-0.052,0.009,-25.696,-44.983,14.221
30,0.996,-0.042,0.051,-27.710,-47.058,16.541
30,1.006,-0.039,0.041,-22.278,-45.959,16.724
30,1.010,-0.024,0.064,-11.902,-44.861,14.404
30,0.988,-0.011,0.090,-0.916,-41.809,9.827
30,0.977,-0.000,0.081,-0.793,-39.978,6.653
30,0.971,-0.003,0.083,0.000,-39.490,4.761
30,0.973,-0.019,0.090,-1.038,-37.598,0.000
30,0.981,-0.083,0.067,-0.488,-36.926,-1.282
30,0.975,-0.070,0.080,8.789,-39.063,0.061
30,0.967,-0.039,0.103,18.372,-39.917,-0.916
30,0.950,-0.010,0.141,20.325,-38.940,-2.991
30,0.943,-0.023,0.156,23.499,-35.767,-7.629
30,0.939,-0.065,0.199,26.733,-33.569,-7.507
30,0.941,-0.073,0.212,22.705,-27.771,-3.479
30,0.934,-0.051,0.173,12.695,-24.841,-0.488
30,0.959,-0.036,0.126,2.869,-24.658,1.465
30,0.979,-0.046,0.147,6.653,-26.245,-0.061
30,0.998,-0.067,0.217,14.221,-25.940,-2.136
30,1.000,-0.076,0.250,14.038,-21.362,-0.854
