event,aX,aY,aZ,gX,gY,gZ
25,0.923,0.228,-0.191,46.631,-27.222,14.282
25,0.923,0.198,-0.172,46.631,-22.217,12.817
25,0.922,0.122,-0.100,49.194,-16.235,14.893
25,0.906,0.091,-0.098,45.837,-4.395,20.630
25,0.916,0.074,-0.103,39.856,-3.235,21.362
25,0.972,0.055,-0.093,33.997,-4.761,20.081
25,1.008,0.045,-0.093,30.151,-7.507,15.747
25,1.047,0.039,-0.081,29.541,-8.423,14.526
25,1.035,0.048,-0.053,35.034,-7.202,13.000
25,0.986,0.073,-0.049,39.246,-5.310,12.024
25,0.940,0.075,-0.040,35.034,-3.296,10.254
25,0.921,0.079,-0.038,31.555,-1.587,9.338
25,0.906,0.091,-0.018,32.166,-0.977,8.118
25,0.906,0.114,-0.010,25.696,0.732,2.014
25,0.914,0.121,-0.008,20.386,1.953,-1.648
25,0.917,0.151,-0.001,24.292,4.211,-4.028
25,0.922,0.188,-0.020,25.757,4.639,-6.653
25,0.929,0.136,-0.008,18.433,0.977,-9.399
25,0.927,0.126,0.019,19.287,4.517,-6.409
25,0.927,0.099,0.038,20.081,8.606,-6.226
25,0.933,0.085,0.034,19.653,14.038,-3.540
25,0.935,0.077,0.027,17.761,15.381,-1.099
25,0.932,0.096,0.024,14.832,16.846,1.038
25,0.938,0.097,0.001,11.902,14.526,-1.892
25,0.947,0.091,-0.006,7.935,11.536,-3.784
25,0.942,0.090,0.009,2.563,8.850,-7.080
25,0.928,0.095,0.017,2.441,9.705,-8.118
25,0.923,0.115,-0.006,0.732,11.108,-8.667
25,0.929,0.120,-0.002,0.427,11.292,-8.911
25,0.956,0.129,-0.015,-1.953,11.597,-9.521
25,0.981,0.130,-0.023,-10.437,10.864,-12.573
25,1.033,0.099,-0.014,-10.620,10.620,-14.465
25,1.057,0.037,-0.020,-3.418,9.827,-17.578
25,1.056,0.019,-0.016,1.587,5.432,-21.484
25,1.045,0.001,0.006,-0.549,2.380,-23.987
25,1.050,-0.004,0.014,-4.028,-2.136,-28.198
25,1.097,0.035,-0.010,-3.784,-4.211,-29.236
25,1.175,0.058,-0.009,-9.705,-9.399,-30.823
25,1.214,0.048,-0.039,-19.836,-11.353,-31.494
25,1.286,0.029,-0.086,-32.410,-12.146,-30.518
25,1.320,0.023,-0.073,-33.936,-4.761,-24.719
25,1.320,0.027,-0.126,-17.456,2.075,-21.179
25,1.193,0.021,-0.172,7.141,7.202,-17.944
25,1.114,0.004,-0.173,0.671,1.343,-18.860
25,0.979,-0.031,-0.124,-9.521,-2.319,-18.433
25,0.933,-0.053,-0.095,-15.503,-2.991,-14.282
25,0.886,-0.071,-0.177,-20.630,-3.357,-12.146
25,0.870,-0.070,-0.254,-48.340,-13.000,-12.451
25,0.865,-0.077,-0.222,-55.359,-16.052,-12.146
25,0.841,-0.104,-0.114,-51.331,-13.489,-10.498
25,0.811,-0.129,-0.089,-42.236,-6.836,-7.080
25,0.788,-0.176,-0.085,-31.799,-2.075,-5.249
25,0.825,-0.196,-0.104,-10.925,6.836,-4.272
25,0.853,-0.175,-0.125,5.798,9.521,-7.385
25,0.959,-0.154,-0.104,8.606,9.155,-8.423
25,1.003,-0.149,-0.082,21.851,13.977,-7.690
25,1.047,-0.162,-0.103,31.067,16.846,-7.507
25,1.052,-0.172,-0.131,39.551,13.794,-6.775
25,1.015,-0.141,-0.131,39.734,10.132,-6.409
25,0.948,-0.088,-0.116,40.955,6.531,-5.188
25,0.914,-0.062,-0.121,30.518,4.150,-4.333
25,0.872,-0.073,-0.062,18.066,2.930,-5.310
25,0.874,-0.101,-0.070,-3.784,4.395,-5.432
25,0.895,-0.156,-0.069,-7.996,4.883,-4.578
25,0.922,-0.204,-0.062,2.869,8.545,-2.747
25,0.920,-0.219,-0.063,9.583,13.306,-0.366
25,0.899,-0.196,-0.062,11.536,15.015,0.793
25,0.894,-0.180,-0.061,17.395,16.357,2.014
25,0.913,-0.171,-0.066,18.677,15.564,2.014
25,0.926,-0.173,-0.059,10.071,11.292,2.014
25,0.958,-0.179,-0.032,9.338,10.010,1.770
25,0.980,-0.206,-0.052,14.893,9.094,0.977
25,0.983,-0.214,-0.038,16.479,7.751,2.075
25,0.957,-0.175,-0.032,28.503,8.179,7.629
25,0.940,-0.148,-0.056,28.870,6.836,13.245
25,0.919,-0.089,-0.116,20.691,3.845,15.686
25,0.922,-0.080,-0.114,6.775,-2.136,19.043
25,0.966,-0.163,-0.075,6.775,-3.601,19.958
25,1.006,-0.242,-0.078,16.113,-3.540,23.254
25,1.010,-0.229,-0.078,19.653,-3.906,25.085
25,1.059,-0.217,-0.006,23.865,-7.935,23.743
25,1.086,-0.225,0.011,38.452,-12.756,19.043
25,1.126,-0.183,-0.039,47.607,-17.639,18.005
25,1.159,-0.107,-0.055,60.608,-26.123,18.677
25,1.274,0.024,-0.078,67.566,-24.719,18.372
25,1.378,0.118,-0.190,56.091,-22.583,18.372
25,1.404,0.165,-0.241,34.912,-24.597,15.076
25,1.374,0.111,-0.219,31.067,-24.719,11.963
25,1.305,0.008,-0.155,41.748,-24.109,9.338
25,1.086,-0.172,-0.091,48.218,-23.193,9.399
25,0.976,-0.195,-0.100,43.152,-18.005,11.902
25,0.811,-0.044,-0.158,35.950,-13.855,11.841
25,0.740,0.145,-0.166,38.757,-13.489,9.155
25,0.740,0.202,-0.178,41.138,-13.306,3.235
25,0.777,0.215,-0.156,41.443,-11.353,-0.122
25,0.806,0.175,-0.123,44.250,-4.028,-3.052
25,0.854,0.076,-0.055,45.837,0.610,-2.258
25,0.876,0.062,-0.070,41.443,7.446,0.122
25,0.893,0.067,-0.081,36.865,8.240,-1.526
25,0.971,0.053,-0.073,36.499,8.545,-1.526
25,1.019,0.055,-0.068,37.231,12.390,4.028
25,1.078,0.070,-0.071,36.255,12.878,6.348
25,1.075,0.079,-0.076,31.677,10.132,7.690
25,1.019,0.087,-0.103,30.762,8.362,6.775
25,0.986,0.073,-0.089,29.480,5.554,3.418
25,0.926,0.046,-0.057,27.649,5.798,2.686
25,0.886,0.057,-0.042,19.836,7.263,2.808
25,0.886,0.062,-0.025,13.245,9.521,1.953
25,0.905,0.074,-0.011,13.489,11.597,1.221
25,0.919,0.077,-0.020,15.930,14.771,-0.061
25,0.960,0.082,-0.032,15.076,15.076,-0.183
25,0.976,0.088,-0.023,13.062,14.343,0.427
25,0.972,0.089,-0.014,10.498,13.916,1.404
25,0.965,0.085,-0.010,-3.418,13.794,2.747
25,0.967,0.071,-0.024,-18.494,11.841,2.197
25,0.955,0.085,-0.027,-24.902,9.705,2.563
25,0.958,0.082,0.010,-26.489,6.653,-0.610
25,0.967,0.073,-0.015,-25.635,7.324,-2.258
25,0.963,0.093,-0.054,-17.151,5.432,-5.127
25,0.951,0.125,-0.078,-10.315,3.296,-6.653
25,0.932,0.125,-0.063,3.723,1.770,-7.812
25,0.934,0.120,-0.052,2.258,1.038,-9.583
25,0.961,0.122,-0.066,-3.235,-0.671,-11.169
25,0.984,0.117,-0.080,-11.902,-7.080,-16.174
25,1.034,0.079,-0.052,-11.841,-9.827,-18.494
25,1.065,-0.006,0.003,-6.897,-12.878,-23.621
25,1.078,-0.042,0.015,-18.982,-18.127,-28.198
25,1.136,-0.067,-0.011,-38.940,-21.851,-29.358
25,1.184,-0.067,0.007,-58.899,-23.315,-27.832
25,1.207,-0.038,-0.046,-49.866,-12.268,-22.644
25,1.288,0.077,-0.167,-57.556,-10.437,-20.569
25,1.327,0.117,-0.196,-56.335,-6.226,-18.433
25,1.315,0.027,-0.228,-32.898,-2.563,-18.860
25,1.166,-0.170,-0.174,-9.033,-5.615,-18.433
25,1.059,-0.186,-0.114,-36.194,-14.954,-11.353
25,0.889,-0.095,-0.067,-43.701,-13.611,-7.324
25,0.848,-0.051,-0.140,-33.264,-7.507,-3.296
25,0.843,-0.029,-0.202,-27.283,-10.254,-2.075
25,0.888,-0.038,-0.163,-28.259,-16.296,-0.732
25,0.894,-0.052,-0.146,-17.822,-14.038,1.465
25,0.872,-0.086,-0.104,-18.921,-12.390,2.869
25,0.861,-0.109,-0.095,-10.193,-6.531,4.639
25,0.853,-0.114,-0.137,-4.028,-4.333,5.615
25,0.887,-0.066,-0.134,1.465,-0.732,4.333
25,0.920,-0.046,-0.114,17.029,4.456,3.601
25,0.984,-0.015,-0.100,25.146,5.798,4.761
25,1.008,-0.004,-0.112,20.264,4.944,5.066
25,1.030,-0.019,-0.120,12.207,3.235,2.930
25,1.039,-0.051,-0.092,8.606,1.892,-3.113
25,1.030,-0.089,-0.077,8.667,2.380,-5.249
25,0.985,-0.134,-0.067,14.038,4.150,-8.545
26,0.955,0.100,-0.056,8.362,21.912,-12.207
26,0.957,0.019,0.016,5.249,20.142,-13.000
26,0.975,-0.010,0.007,-9.277,17.761,-14.832
26,1.031,-0.033,-0.038,-12.939,15.137,-16.541
26,1.083,-0.045,-0.036,-11.292,8.179,-21.179
26,1.096,-0.050,-0.035,-19.226,1.587,-24.841
26,1.087,-0.073,0.002,-24.170,-0.610,-25.391
26,1.074,-0.062,-0.034,-49.622,-3.906,-23.621
26,1.084,-0.047,-0.046,-64.209,-10.986,-22.095
26,1.147,-0.049,-0.041,-59.082,-12.573,-20.569
26,1.184,-0.032,-0.076,-61.768,-11.780,-15.808
26,1.260,0.038,-0.177,-69.458,-12.512,-14.465
26,1.296,0.050,-0.202,-59.204,-13.367,-12.756
26,1.272,0.019,-0.195,-40.771,-14.648,-11.108
26,1.147,-0.055,-0.066,-25.452,-16.541,-7.385
26,1.086,-0.081,-0.051,-35.828,-0.916,-1.953
26,0.968,-0.104,-0.134,-34.912,5.554,-0.061
26,0.880,-0.091,-0.162,-23.804,3.479,3.845
26,0.871,-0.096,-0.134,-27.344,-3.601,5.798
26,0.848,-0.090,-0.130,-32.471,-3.967,5.981
26,0.848,-0.097,-0.123,-35.095,-5.981,4.333
26,0.859,-0.149,-0.123,-24.231,-3.662,2.625
26,0.853,-0.181,-0.136,0.854,3.540,-1.709
26,0.895,-0.150,-0.156,17.883,7.507,-3.967
26,0.971,-0.112,-0.144,18.555,7.874,-2.136
26,1.012,-0.097,-0.130,20.569,9.827,6.897
26,1.054,-0.067,-0.099,20.325,11.230,10.742
26,1.041,-0.071,-0.102,14.282,11.719,12.695
26,1.040,-0.084,-0.096,5.493,7.141,9.827
26,1.021,-0.100,-0.086,2.197,5.615,8.606
26,0.978,-0.119,-0.063,-0.977,3.296,7.568
26,0.938,-0.155,-0.038,-2.197,1.038,7.568
26,0.916,-0.167,-0.032,-1.953,-0.671,7.019
26,0.888,-0.166,-0.034,-0.122,-3.906,5.920
26,0.874,-0.156,-0.032,10.620,-1.892,5.554
26,0.846,-0.116,-0.044,15.503,0.305,5.737
26,0.858,-0.108,-0.044,14.404,1.892,5.859
26,0.871,-0.117,-0.038,9.583,1.648,6.104
26,0.900,-0.130,-0.047,9.949,2.136,6.653
26,0.916,-0.132,-0.056,15.625,3.235,7.996
26,0.947,-0.133,-0.052,17.151,3.601,8.850
26,0.961,-0.130,-0.036,16.785,4.089,10.132
26,0.962,-0.130,-0.037,17.639,4.761,10.681
26,0.957,-0.117,-0.069,17.212,4.639,11.292
26,0.949,-0.103,-0.070,10.193,0.916,12.268
26,0.953,-0.104,-0.052,2.197,-3.784,13.428
26,0.979,-0.119,-0.015,1.099,-4.944,13.916
26,0.991,-0.122,-0.016,5.249,-5.554,13.733
26,1.019,-0.114,-0.004,6.836,-6.592,13.550
26,1.053,-0.107,0.017,8.972,-9.705,14.038
26,1.050,-0.096,0.013,2.075,-13.428,15.259
26,1.041,-0.079,0.010,-3.723,-16.357,13.245
26,1.055,-0.077,0.002,-12.573,-24.353,12.512
26,1.096,-0.015,-0.047,-20.203,-29.541,13.062
26,1.125,0.010,-0.026,-14.221,-33.386,14.038
26,1.167,-0.033,0.012,5.371,-26.306,17.700
26,1.207,-0.047,-0.050,5.066,-26.978,19.287
26,1.227,-0.049,-0.065,6.042,-34.180,18.127
26,1.229,-0.061,-0.033,10.071,-34.607,16.602
26,1.164,-0.016,-0.078,16.296,-25.635,13.794
26,1.115,0.021,-0.115,9.033,-20.386,8.972
26,1.041,0.065,-0.094,3.662,-20.874,5.615
26,1.011,0.074,-0.063,8.667,-15.808,0.305
26,0.937,0.109,-0.097,18.677,-10.071,-1.648
26,0.910,0.127,-0.129,32.104,-1.343,-5.798
26,0.885,0.130,-0.100,33.081,0.793,-7.080
26,0.871,0.127,-0.067,33.936,5.676,-6.165
26,0.849,0.112,-0.057,35.400,7.751,-5.188
26,0.878,0.084,-0.044,35.095,8.057,-3.784
26,0.922,0.066,-0.033,31.067,7.812,-4.089
26,0.996,0.027,-0.036,30.029,8.911,-3.723
26,1.019,0.017,-0.030,30.029,10.925,0.305
26,1.070,0.016,-0.001,35.645,12.573,3.662
26,1.082,0.031,-0.003,39.734,17.639,5.798
26,1.059,0.022,-0.010,39.063,18.738,7.935
26,0.981,0.074,0.026,42.847,19.470,10.742
26,0.937,0.059,0.017,42.908,20.508,8.545
26,0.891,0.068,0.013,38.818,18.921,9.521
26,0.878,0.112,0.020,40.771,17.395,8.972
26,0.874,0.122,0.002,42.969,17.700,4.883
26,0.885,0.120,-0.002,44.556,16.907,0.854
26,0.902,0.109,-0.002,41.138,16.724,-1.282
26,0.914,0.083,0.000,32.593,16.357,-4.028
26,0.920,0.034,0.036,28.320,16.174,-3.723
26,0.907,0.033,0.049,21.973,16.113,-1.953
26,0.911,0.037,0.037,21.179,14.343,-2.563
26,0.921,0.052,0.034,20.264,13.611,-3.784
26,0.923,0.068,0.026,24.231,16.846,-6.836
26,0.935,0.068,-0.008,27.466,18.250,-9.094
26,0.963,0.054,-0.005,17.212,18.066,-12.085
26,0.973,0.078,-0.029,-23.560,16.235,-11.169
26,0.979,0.125,-0.063,-47.791,13.794,-11.597
26,0.976,0.113,-0.033,-95.825,11.841,-12.878
26,0.990,0.026,-0.061,-108.215,17.090,-11.292
26,1.013,-0.087,0.022,-86.670,18.433,-10.193
26,1.023,-0.129,0.044,-61.523,24.841,-4.700
26,1.004,-0.107,0.018,-27.039,24.170,-2.747
26,1.002,-0.060,0.035,8.423,12.817,-4.333
26,1.054,0.032,0.002,3.723,5.859,-6.897
26,1.099,0.062,-0.028,-5.432,-4.944,-11.719
26,1.195,0.116,-0.096,-9.521,-9.155,-11.902
26,1.261,0.106,-0.043,-7.996,-14.526,-9.766
26,1.270,0.093,-0.081,-11.963,-13.000,-7.080
26,1.254,0.118,-0.229,-24.231,-17.151,-6.653
26,1.244,0.129,-0.235,-43.274,-26.489,-8.728
26,1.216,0.110,-0.254,-44.678,-25.452,-9.644
26,1.140,-0.034,-0.275,-42.786,-23.987,-12.146
26,1.087,-0.126,-0.244,-51.025,-28.198,-9.888
26,0.964,-0.223,-0.177,-61.829,-29.358,-5.005
26,0.892,-0.202,-0.113,-77.454,-20.569,5.676
26,0.778,-0.121,-0.159,-72.815,-9.338,5.615
26,0.771,-0.086,-0.178,-58.655,-8.911,3.479
26,0.835,-0.087,-0.136,-24.292,-7.507,-1.465
26,0.868,-0.093,-0.113,-0.610,-2.014,-5.371
26,0.933,-0.094,-0.108,7.202,0.244,-6.714
26,0.974,-0.094,-0.105,28.259,1.892,-9.155
26,1.049,-0.127,-0.087,37.170,2.258,-7.812
26,1.077,-0.114,-0.064,31.372,2.441,0.793
26,1.067,-0.096,-0.072,23.010,3.296,6.958
26,0.993,-0.042,-0.059,7.324,1.404,5.188
26,0.983,-0.089,-0.036,-18.921,-3.662,-1.221
26,0.958,-0.148,0.006,-25.330,-6.348,0.000
26,0.947,-0.153,0.013,-26.245,-11.414,-1.343
26,0.967,-0.158,-0.004,-19.043,-14.404,-6.042
26,0.965,-0.139,-0.029,-11.047,-14.648,-6.226
26,0.946,-0.105,-0.035,-1.831,-12.451,-2.991
26,0.911,-0.076,-0.027,-2.380,-10.071,-1.648
26,0.889,-0.079,-0.005,-3.967,-4.395,2.991
26,0.884,-0.084,0.001,-5.005,0.122,8.423
26,0.875,-0.088,-0.003,-4.639,0.854,10.010
26,0.874,-0.074,-0.023,2.686,-0.671,10.254
26,0.890,-0.043,-0.012,8.911,-2.197,8.667
26,0.910,-0.067,0.006,19.958,-1.526,4.822
26,0.915,-0.089,0.019,23.437,0.427,5.066
26,0.926,-0.123,0.037,23.010,1.648,7.019
26,0.937,-0.129,0.034,17.944,2.319,12.817
26,0.939,-0.119,0.034,16.174,1.831,15.564
26,0.937,-0.101,0.015,15.015,-1.892,16.724
26,0.951,-0.092,0.002,12.878,-6.775,14.709
26,0.966,-0.110,0.017,-2.319,-16.235,10.864
26,0.964,-0.101,0.059,-10.986,-18.005,9.277
26,0.961,-0.089,0.066,-8.179,-16.296,7.690
26,0.965,-0.098,0.067,-10.498,-16.235,5.859
26,1.015,-0.120,0.067,-9.277,-17.639,6.836
26,1.048,-0.100,0.063,-5.554,-21.606,9.521
26,1.116,-0.047,0.100,6.836,-18.433,11.169
26,1.207,-0.020,0.075,12.207,-12.390,11.780
26,1.255,-0.014,0.026,12.573,-6.165,11.475
26,1.345,-0.002,-0.050,9.399,-7.324,9.705
26,1.365,-0.020,-0.123,7.263,-12.207,5.188
26,1.318,-0.025,-0.115,2.502,-17.944,3.357
26,1.178,-0.040,-0.059,-0.427,-16.846,2.991
26,1.112,-0.055,-0.028,0.854,-10.376,1.831
26,1.000,-0.043,0.007,10.742,-4.761,0.549
26,0.919,0.048,-0.021,13.062,-6.042,0.000
26,0.897,0.108,-0.050,16.479,-10.925,-4.395
26,0.894,0.157,-0.048,19.226,-13.000,-8.606
26,0.893,0.151,-0.036,22.522,-12.634,-13.306
26,0.882,0.136,-0.038,19.165,-11.475,-12.756
26,0.896,0.125,-0.022,13.855,-8.484,-9.583
26,0.926,0.099,-0.002,13.733,-3.174,-6.287
26,0.990,0.020,0.031,14.954,1.160,-4.395
26,1.011,-0.007,0.021,20.874,9.949,0.793
26,1.023,-0.015,-0.018,25.696,11.963,2.014
26,0.985,-0.008,-0.014,34.241,10.681,-1.221
26,0.952,0.006,-0.003,38.696,11.414,-4.456
26,0.896,0.051,0.006,41.443,15.259,-4.944
26,0.874,0.055,0.008,43.213,25.879,-5.432
26,0.851,0.042,0.017,40.222,29.297,-5.554
26,0.857,0.028,0.017,31.555,28.198,-8.057
26,0.901,0.003,0.047,25.391,24.902,-10.010
26,0.935,-0.007,0.042,16.296,21.057,-13.367
26,0.934,-0.008,0.042,14.587,18.616,-12.939
26,0.919,-0.001,0.047,15.625,18.555,-11.292
26,0.915,0.005,0.049,11.841,18.311,-6.470
26,0.905,0.040,0.079,7.080,18.555,-4.395
26,0.940,0.047,0.044,-1.465,20.386,-4.150
26,0.968,0.025,0.038,-3.662,18.799,-6.409
26,0.992,-0.020,0.036,-4.639,17.700,-7.202
26,0.992,-0.033,0.029,-15.747,13.550,-8.179
26,0.983,-0.029,0.002,-27.161,8.911,-7.629
26,0.957,-0.013,-0.008,-29.297,7.141,-7.568
26,0.925,-0.021,-0.005,-33.691,5.249,-8.911
26,0.921,-0.032,-0.010,-35.095,5.676,-11.475
26,0.944,-0.087,0.037,-24.536,7.141,-11.963
26,0.962,-0.097,0.052,-4.761,10.742,-10.742
26,1.002,-0.071,0.024,-7.751,9.460,-11.169
26,1.042,-0.052,0.027,-19.592,3.113,-12.939
26,1.060,-0.053,0.055,-25.696,-1.465,-13.794
26,1.115,-0.059,0.019,-29.053,-3.174,-14.099
26,1.152,-0.045,-0.014,-44.617,-13.550,-13.611
26,1.210,-0.054,0.058,-41.504,-17.151,-12.634
26,1.215,-0.054,0.053,-20.020,-14.099,-9.521
26,1.216,0.012,-0.083,-23.865,-14.282,-8.057
26,1.256,0.077,-0.104,-44.922,-17.395,-5.249
26,1.271,0.082,-0.101,-59.875,-13.245,0.305
26,1.239,0.005,-0.162,-66.833,-9.949,4.456
26,1.179,-0.062,-0.163,-67.810,-6.348,14.587
26,1.028,-0.168,-0.102,-55.420,-5.371,19.104
26,0.902,-0.184,-0.040,-51.147,-6.531,21.240
27,0.918,0.058,-0.093,21.057,52.368,17.334
27,0.980,-0.002,-0.072,22.339,57.617,18.982
27,0.999,-0.003,-0.072,33.142,67.200,27.222
27,1.010,0.051,-0.087,38.696,68.970,29.907
27,1.006,0.097,-0.135,54.199,67.627,28.320
27,1.003,0.124,-0.159,66.101,60.486,21.912
27,1.003,0.161,-0.160,66.528,56.641,18.127
27,0.993,0.198,-0.175,46.692,52.124,12.024
27,0.966,0.226,-0.159,25.940,50.842,7.507
27,0.956,0.201,-0.136,-0.977,53.284,-0.305
27,0.920,0.162,-0.211,-0.977,54.810,-1.648
27,0.887,0.135,-0.156,12.390,48.767,-2.747
27,0.880,0.111,-0.127,8.850,49.011,-2.808
27,0.880,0.078,-0.146,7.446,50.293,-1.099
27,0.885,0.092,-0.153,19.470,52.307,3.113
27,0.918,0.129,-0.169,25.757,53.772,4.272
27,0.935,0.138,-0.188,27.039,53.589,5.310
27,0.937,0.167,-0.183,18.982,53.101,5.615
27,0.950,0.159,-0.217,-0.549,55.054,4.333
27,0.948,0.114,-0.228,-6.409,52.490,5.005
27,0.932,0.101,-0.215,-10.864,47.119,9.155
27,0.907,0.122,-0.241,-8.301,44.373,9.216
27,0.911,0.104,-0.284,-2.747,39.734,8.240
27,0.919,0.122,-0.318,-15.015,37.903,10.803
27,0.908,0.152,-0.298,-20.752,36.743,11.597
27,0.905,0.149,-0.289,-29.907,38.452,11.230
27,0.929,0.135,-0.384,-32.227,38.025,9.338
27,0.932,0.140,-0.427,-40.771,27.100,4.089
27,0.956,0.120,-0.331,-36.682,23.315,0.305
27,0.994,0.078,-0.313,-23.865,28.687,-4.272
27,1.007,0.083,-0.353,-29.297,28.809,-2.380
27,1.044,0.107,-0.377,-29.724,25.391,-1.221
27,1.056,0.106,-0.381,-17.822,26.367,1.831
27,1.044,0.113,-0.434,-12.451,29.175,4.700
27,1.030,0.150,-0.454,-9.033,28.992,11.047
27,1.036,0.237,-0.521,-11.597,26.855,11.108
27,1.067,0.250,-0.562,-11.963,21.179,7.141
27,1.102,0.264,-0.645,-7.202,19.104,6.165
27,0.999,0.228,-0.660,-3.174,12.695,5.005
27,0.939,0.181,-0.634,-17.334,-1.953,2.625
27,0.885,0.076,-0.585,-29.663,-8.057,1.953
27,0.888,0.061,-0.586,-37.659,-8.179,4.700
27,0.935,0.053,-0.591,-32.532,-5.371,6.348
27,0.943,0.003,-0.573,-23.926,-4.456,9.399
27,0.920,-0.008,-0.578,-17.761,-8.728,11.963
27,0.867,-0.047,-0.564,-12.207,-11.414,11.292
27,0.852,-0.075,-0.548,2.808,-13.672,8.118
27,0.875,-0.094,-0.559,6.592,-14.282,5.432
27,0.917,-0.086,-0.504,7.080,-16.235,0.549
27,0.916,-0.048,-0.483,14.893,-13.184,-0.732
27,0.887,0.026,-0.494,14.954,-13.367,-2.319
27,0.868,0.037,-0.477,11.414,-18.372,-5.981
27,0.829,0.025,-0.413,11.658,-19.531,-7.385
27,0.814,-0.008,-0.389,8.545,-19.287,-8.789
27,0.801,0.003,-0.385,3.357,-20.752,-6.042
27,0.778,0.032,-0.373,2.502,-20.752,-4.333
27,0.771,0.047,-0.382,-2.014,-17.761,2.014
27,0.764,0.093,-0.386,-4.761,-16.052,4.822
27,0.793,0.065,-0.368,-4.639,-11.597,7.080
27,0.828,0.028,-0.313,4.456,-4.761,10.681
27,0.895,-0.006,-0.225,9.033,2.319,13.489
27,0.902,0.008,-0.256,28.748,16.479,15.747
27,0.898,0.040,-0.340,36.987,17.517,14.526
27,0.899,0.048,-0.357,45.715,10.864,7.874
27,0.901,0.045,-0.373,51.208,5.737,3.967
27,0.884,0.031,-0.315,53.345,-4.028,0.977
27,0.871,0.031,-0.300,45.959,-5.737,2.930
27,0.847,0.046,-0.310,43.518,-5.676,3.601
27,0.849,0.052,-0.327,42.725,-7.629,1.709
27,0.879,0.027,-0.332,41.321,-9.583,0.427
27,0.895,0.006,-0.337,29.785,-11.230,1.282
27,0.906,0.005,-0.337,22.583,-12.024,3.479
27,0.910,0.052,-0.344,14.832,-14.038,5.249
27,0.928,0.065,-0.371,5.432,-17.944,1.038
27,1.001,0.014,-0.447,-2.136,-20.691,-2.808
27,1.035,0.033,-0.479,-10.986,-25.269,-5.615
27,1.011,0.141,-0.385,-10.742,-26.184,-5.310
27,0.959,0.174,-0.399,-16.663,-23.132,-1.953
27,0.973,0.134,-0.422,-16.785,-16.541,-2.686
27,1.028,0.094,-0.419,-12.390,-8.423,0.122
27,1.038,0.127,-0.432,0.916,4.272,9.888
27,1.039,0.178,-0.441,11.841,7.385,12.512
27,1.022,0.208,-0.473,18.799,9.277,14.099
27,0.960,0.272,-0.463,14.465,7.935,12.817
27,0.912,0.289,-0.442,13.794,7.446,7.141
27,0.900,0.287,-0.461,13.000,3.174,3.052
27,0.909,0.274,-0.415,10.315,0.244,2.075
27,0.928,0.265,-0.400,8.057,-1.038,0.000
27,0.968,0.247,-0.437,6.836,-2.014,-1.587
27,0.984,0.233,-0.426,6.409,-5.493,-4.517
27,1.003,0.215,-0.371,8.545,-3.052,-4.639
27,0.947,0.187,-0.421,15.442,2.136,-5.127
27,0.900,0.180,-0.418,16.968,1.099,-5.371
27,0.826,0.186,-0.391,15.564,-1.465,-6.653
27,0.809,0.196,-0.369,10.437,-2.930,-8.301
27,0.822,0.175,-0.312,10.315,-2.441,-9.277
27,0.833,0.170,-0.288,10.864,2.014,-8.545
27,0.833,0.202,-0.303,10.437,4.272,-7.935
27,0.839,0.207,-0.298,11.841,5.981,-8.911
27,0.844,0.199,-0.309,17.029,6.348,-11.780
27,0.851,0.167,-0.309,16.785,5.066,-12.451
27,0.846,0.156,-0.282,13.000,4.395,-9.644
27,0.826,0.158,-0.261,16.479,9.338,-5.310
27,0.842,0.166,-0.289,19.592,10.254,-4.211
27,0.861,0.165,-0.273,16.296,8.911,-3.113
27,0.874,0.186,-0.271,11.902,9.827,-3.052
27,0.875,0.191,-0.290,8.179,10.193,-4.822
27,0.875,0.166,-0.282,5.310,9.216,-5.493
27,0.871,0.164,-0.286,3.723,10.376,-5.310
27,0.866,0.159,-0.265,6.958,11.475,-5.127
27,0.860,0.161,-0.273,2.563,13.062,-4.944
27,0.864,0.169,-0.294,-7.263,10.376,-6.531
27,0.887,0.188,-0.320,-11.658,8.606,-7.385
27,0.899,0.206,-0.329,-17.456,7.019,-8.545
27,0.920,0.204,-0.305,-18.311,7.019,-9.155
27,0.916,0.187,-0.319,-20.447,9.827,-10.254
27,0.912,0.170,-0.326,-20.691,9.033,-13.550
27,0.913,0.136,-0.306,-20.935,7.202,-15.259
27,0.916,0.123,-0.276,-16.479,4.028,-18.250
27,0.941,0.109,-0.237,-12.756,4.089,-19.836
27,0.977,0.108,-0.238,-4.578,6.897,-20.874
27,1.061,0.148,-0.286,0.244,8.545,-19.836
27,1.095,0.169,-0.328,-1.770,9.155,-14.526
27,1.084,0.243,-0.429,-8.606,6.531,-12.085
27,1.043,0.293,-0.450,-17.883,-0.061,-12.024
27,1.038,0.286,-0.465,-21.606,-2.319,-13.123
27,1.056,0.237,-0.487,-22.766,-1.587,-11.414
27,1.060,0.209,-0.499,-17.090,3.723,-6.409
27,1.046,0.122,-0.541,-12.146,5.798,-4.883
27,1.027,0.057,-0.544,-6.958,3.235,-4.639
27,0.967,-0.048,-0.542,-6.653,0.916,-4.883
27,0.937,-0.077,-0.543,-4.761,-6.470,-2.625
27,0.864,-0.036,-0.514,1.587,-9.094,-2.197
27,0.862,-0.037,-0.507,1.648,-6.348,-3.357
27,0.863,-0.041,-0.504,-7.751,-3.845,-2.014
27,0.869,-0.021,-0.491,-10.071,-4.028,-1.953
