event,aX,aY,aZ,gX,gY,gZ
21,-0.284,0.432,-0.051,18.127,-76.172,6.897
21,-0.259,0.388,-0.053,44.556,-97.351,-65.979
21,-0.226,0.283,-0.055,54.138,-106.812,-92.041
21,-0.213,0.235,-0.053,57.800,-121.216,-123.108
21,-0.191,0.163,-0.042,53.650,-125.427,-131.470
21,-0.171,0.110,-0.030,42.908,-128.723,-139.343
21,-0.160,0.086,-0.027,31.250,-126.587,-138.672
21,-0.137,0.047,-0.021,26.123,-124.146,-136.292
21,-0.125,0.031,-0.019,18.860,-117.432,-128.418
21,-0.101,0.006,-0.016,15.686,-108.765,-118.408
21,-0.084,-0.017,-0.017,15.625,-104.004,-112.976
21,-0.076,-0.029,-0.020,17.883,-93.933,-100.952
21,-0.058,-0.052,-0.036,20.630,-89.111,-94.116
21,-0.037,-0.076,-0.053,29.175,-80.872,-77.454
21,-0.026,-0.086,-0.063,40.710,-74.707,-54.199
21,-0.012,-0.095,-0.089,46.265,-72.754,-39.490
21,-0.012,-0.088,-0.105,58.350,-72.510,-3.418
21,-0.042,-0.037,-0.135,66.711,-75.134,16.968
21,-0.063,-0.002,-0.151,98.633,-88.623,57.190
21,0.414,0.205,-0.145,109.131,-96.863,59.692
21,2.004,0.445,-1.002,291.138,13.184,-189.819
21,0.035,-1.185,-2.131,653.686,-459.045,40.771
21,-0.535,-2.014,-4.000,1451.721,-963.196,405.701
21,0.961,-0.319,-3.744,339.905,-382.751,-209.473
21,0.091,-0.302,-1.171,-66.956,66.650,-345.032
21,-0.390,-0.419,-0.600,344.604,208.618,-139.221
21,-0.167,-0.107,-0.457,223.938,84.473,64.880
21,-0.011,0.146,-0.245,13.733,71.594,75.256
21,-0.000,0.026,-0.439,-120.789,56.030,73.547
21,0.088,-0.387,-1.015,-82.703,-6.897,90.942
21,0.158,-0.535,-0.965,-78.064,-45.105,108.032
21,0.144,-0.478,-0.817,-14.221,-90.393,140.015
21,0.336,-0.447,-1.020,14.954,-78.003,140.198
21,0.162,-0.527,-1.203,-145.691,-25.513,95.825
21,0.186,-0.492,-1.123,-291.260,-2.197,84.473
21,0.119,-0.613,-1.126,-379.761,65.857,15.259
21,0.081,-0.599,-1.110,-344.910,131.897,-46.692
21,0.060,-0.526,-0.715,-296.814,140.625,-36.926
21,0.017,-0.553,-0.593,-223.694,116.577,3.235
21,0.002,-0.652,-0.529,-198.303,93.628,16.968
21,-0.002,-0.766,-0.510,-126.953,45.349,24.841
21,-0.008,-0.794,-0.520,-26.917,3.540,10.620
21,-0.011,-0.770,-0.582,16.846,-13.489,3.052
21,-0.007,-0.742,-0.636,63.110,-34.119,-2.625
21,-0.002,-0.718,-0.723,71.533,-35.400,-1.831
21,0.005,-0.716,-0.776,63.232,-28.015,0.366
21,0.006,-0.714,-0.783,16.724,-19.348,1.831
21,0.009,-0.714,-0.784,-1.343,-11.902,1.892
21,0.010,-0.713,-0.778,-33.569,3.235,1.587
21,0.014,-0.721,-0.749,-54.871,7.935,2.441
21,0.015,-0.733,-0.728,-91.614,14.099,3.113
21,0.007,-0.762,-0.677,-99.487,16.907,1.831
21,-0.002,-0.758,-0.654,-99.548,17.517,0.610
21,0.008,-0.778,-0.627,-111.145,13.794,4.028
21,-0.000,-0.797,-0.633,-116.760,16.113,5.981
21,-0.001,-0.826,-0.591,-132.629,16.541,6.287
21,-0.005,-0.837,-0.542,-124.817,22.766,5.859
21,-0.006,-0.855,-0.511,-103.638,26.855,7.568
21,-0.001,-0.867,-0.464,-95.886,23.376,7.935
21,-0.001,-0.879,-0.453,-71.838,18.799,8.057
21,-0.006,-0.894,-0.434,-55.969,16.968,6.836
21,-0.005,-0.896,-0.422,-34.119,9.644,5.188
21,-0.006,-0.904,-0.416,-3.235,5.493,3.174
21,-0.004,-0.900,-0.425,7.568,0.854,1.587
21,-0.005,-0.894,-0.438,23.437,-4.944,0.549
21,-0.006,-0.891,-0.472,26.917,-5.676,0.671
21,-0.008,-0.886,-0.485,23.865,-4.272,1.221
21,-0.005,-0.886,-0.479,18.921,-2.075,2.197
21,-0.002,-0.888,-0.474,20.569,-1.465,1.709
21,-0.003,-0.884,-0.473,29.846,-1.892,0.183
21,0.003,-0.876,-0.468,36.743,-3.235,-0.244
21,-0.003,-0.871,-0.501,59.509,-5.920,-2.930
21,-0.000,-0.854,-0.520,53.101,-12.512,-3.235
21,0.000,-0.850,-0.566,48.218,-11.841,-1.343
21,-0.001,-0.854,-0.581,31.372,-4.395,-0.305
21,-0.002,-0.847,-0.566,23.865,-0.122,-0.427
21,0.001,-0.842,-0.546,17.883,4.150,-0.366
21,0.003,-0.842,-0.539,17.090,0.244,-0.793
21,0.000,-0.833,-0.553,18.311,-2.502,-0.732
21,0.001,-0.834,-0.563,19.836,-4.089,0.183
21,-0.000,-0.835,-0.576,20.020,-3.235,0.000
21,-0.000,-0.829,-0.573,20.325,-1.404,-0.977
21,0.001,-0.825,-0.571,21.179,-2.441,-0.977
21,0.002,-0.821,-0.590,20.386,-3.601,-0.793
21,0.001,-0.818,-0.596,9.277,-4.150,0.244
21,0.002,-0.820,-0.604,7.874,-2.197,0.610
21,0.002,-0.819,-0.604,-3.052,0.305,0.732
21,0.004,-0.820,-0.590,-7.324,1.221,1.038
21,0.004,-0.823,-0.580,-10.315,1.831,1.282
21,0.004,-0.824,-0.575,-8.240,0.916,1.221
21,0.003,-0.826,-0.572,-6.042,0.244,1.038
21,0.004,-0.824,-0.573,-1.770,-0.977,0.793
21,0.003,-0.824,-0.577,-1.709,-1.465,0.793
21,0.003,-0.825,-0.581,0.732,-0.977,0.732
21,0.003,-0.822,-0.585,-4.333,-1.587,0.916
21,0.004,-0.829,-0.590,-13.306,-0.488,2.258
21,0.003,-0.831,-0.588,-23.193,2.686,2.319
21,0.004,-0.836,-0.567,-25.635,4.272,2.441
21,0.004,-0.837,-0.555,-25.208,4.700,2.441
21,0.005,-0.840,-0.543,-21.729,4.028,2.563
21,0.005,-0.847,-0.537,-12.634,2.136,2.075
21,0.005,-0.847,-0.535,-6.531,1.343,1.343
21,0.004,-0.841,-0.540,5.005,-0.916,0.122
21,0.005,-0.840,-0.548,10.437,-2.625,0.183
21,0.007,-0.843,-0.562,10.254,-2.563,0.244
21,0.006,-0.842,-0.566,5.432,-1.038,0.305
21,0.004,-0.839,-0.564,1.953,-0.244,0.427
21,0.005,-0.840,-0.561,-2.808,1.099,0.671
21,0.006,-0.841,-0.551,-3.296,1.404,0.549
21,0.007,-0.841,-0.549,-0.061,0.977,0.488
21,0.006,-0.841,-0.550,4.578,-0.183,0.305
21,0.005,-0.840,-0.555,6.287,-0.671,0.122
21,0.006,-0.839,-0.557,8.057,-1.099,-0.061
21,0.006,-0.837,-0.564,7.507,-1.099,0.000
21,0.006,-0.837,-0.566,4.578,-0.610,0.305
21,0.005,-0.836,-0.567,3.540,-0.061,0.305
21,0.006,-0.836,-0.565,0.671,0.305,0.488
21,0.006,-0.836,-0.562,-0.244,0.366,0.671
21,0.005,-0.836,-0.561,-0.122,0.305,0.610
21,0.005,-0.835,-0.561,0.732,0.061,0.488
21,0.007,-0.836,-0.562,1.221,-0.122,0.488
21,0.007,-0.835,-0.562,1.526,-0.427,0.488
21,0.007,-0.836,-0.565,1.465,-0.366,0.488
21,0.007,-0.835,-0.566,0.305,-0.183,0.610
21,0.007,-0.834,-0.565,-0.793,0.061,0.732
21,0.006,-0.837,-0.563,-1.221,0.122,0.732
21,0.007,-0.837,-0.563,-1.587,0.183,0.671
21,0.007,-0.835,-0.561,-1.465,0.183,0.610
21,0.008,-0.836,-0.560,-0.732,-0.061,0.732
21,0.008,-0.836,-0.561,-0.427,-0.061,0.671
21,0.008,-0.836,-0.561,0.061,-0.122,0.610
21,0.008,-0.837,-0.561,0.366,-0.122,0.488
21,0.007,-0.837,-0.561,0.427,-0.122,0.427
21,0.008,-0.837,-0.561,0.549,-0.061,0.427
21,0.008,-0.836,-0.563,0.610,-0.061,0.427
21,0.008,-0.836,-0.562,0.854,-0.061,0.427
21,0.009,-0.836,-0.562,1.282,-0.183,0.427
21,0.009,-0.836,-0.563,1.465,-0.244,0.427
21,0.008,-0.836,-0.563,1.770,-0.244,0.427
22,-0.600,-0.952,0.022,16.174,-7.751,16.174
22,-0.624,-0.866,0.144,18.433,-7.568,23.254
22,-0.631,-0.827,0.189,19.714,3.235,24.048
22,-0.625,-0.850,0.170,16.846,19.775,15.381
22,-0.623,-0.910,0.088,14.404,26.855,15.442
22,-0.620,-0.926,0.049,13.306,35.950,23.865
22,-0.630,-0.911,-0.022,14.160,38.513,30.029
22,-0.624,-0.890,-0.062,18.433,37.842,36.926
22,-0.580,-0.866,-0.130,18.433,34.851,37.598
22,-0.545,-0.848,-0.179,14.465,24.536,38.147
22,-0.547,-0.849,-0.186,10.315,5.493,38.269
22,-0.533,-0.883,-0.143,10.376,-6.592,38.452
22,-0.502,-0.905,-0.050,14.526,-25.635,43.823
22,-0.516,-0.890,-0.001,17.944,-30.701,52.490
22,-0.531,-0.861,0.064,17.212,-28.503,54.321
22,-0.507,-0.866,0.072,10.742,-16.907,53.101
22,-0.468,-0.875,0.016,4.333,-9.521,53.162
22,-0.472,-0.865,-0.044,-14.343,-0.793,55.420
22,-0.464,-0.826,-0.162,-22.522,-2.014,56.396
22,-0.421,-0.802,-0.195,-23.071,-15.503,55.420
22,-0.397,-0.798,-0.170,-13.245,-31.921,54.199
22,-0.360,-0.794,-0.103,-10.376,-35.461,53.162
22,-0.349,-0.809,-0.105,-12.451,-34.729,46.570
22,-0.331,-0.846,-0.106,0.000,-46.692,40.344
22,-0.329,-0.865,-0.024,9.094,-54.138,38.208
22,-0.327,-0.868,0.025,19.104,-61.462,38.086
22,-0.330,-0.865,0.107,19.531,-61.218,39.429
22,-0.312,-0.875,0.139,15.991,-51.636,39.795
22,-0.249,-0.931,0.155,14.099,-42.114,39.185
22,-0.263,-0.970,0.158,17.761,-22.461,40.100
22,-0.254,-0.971,0.123,7.690,2.258,42.297
22,-0.259,-0.925,0.011,4.517,11.108,43.762
22,-0.259,-0.885,-0.034,6.165,15.320,44.556
22,-0.220,-0.836,-0.078,7.568,12.634,42.236
22,-0.184,-0.828,-0.080,4.944,5.676,34.424
22,-0.174,-0.845,-0.067,3.967,2.441,28.687
22,-0.182,-0.861,-0.057,2.441,-4.272,20.081
22,-0.180,-0.866,-0.020,2.563,-7.507,17.761
22,-0.189,-0.821,0.028,-4.822,-11.719,14.160
22,-0.181,-0.791,0.062,-11.658,-9.766,2.930
22,-0.151,-0.837,0.073,-11.108,-5.188,-6.287
22,-0.144,-0.889,0.064,-10.620,6.165,-16.907
22,-0.147,-0.982,-0.001,-11.963,13.367,-18.555
22,-0.158,-1.021,-0.051,-6.775,21.606,-18.799
22,-0.176,-1.066,-0.120,-1.648,20.081,-17.334
22,-0.173,-1.123,-0.117,9.766,7.446,-17.456
22,-0.171,-1.165,-0.074,27.710,-12.085,-22.644
22,-0.154,-1.264,0.029,35.645,-18.127,-27.161
22,-0.148,-1.312,0.056,43.335,-19.226,-39.185
22,-0.132,-1.408,0.064,44.983,-16.541,-45.776
22,-0.122,-1.464,0.060,43.518,-6.897,-56.885
22,-0.174,-1.578,0.029,39.368,0.061,-58.716
22,-0.209,-1.680,0.000,38.452,8.850,-51.880
22,-0.196,-1.716,0.006,44.434,11.414,-25.085
22,-0.163,-1.720,0.008,43.518,15.198,-4.822
22,-0.152,-1.685,0.004,35.217,23.743,36.133
22,-0.112,-1.621,-0.009,30.151,28.442,51.086
22,-0.078,-1.590,-0.070,15.747,44.067,74.463
22,-0.033,-1.593,-0.125,4.211,68.665,95.032
22,0.074,-1.522,-0.279,1.831,79.651,110.229
22,0.143,-1.412,-0.348,13.245,85.266,150.635
22,0.195,-1.092,-0.450,20.813,79.712,165.222
22,0.232,-0.837,-0.479,39.795,42.236,163.940
22,0.271,-0.757,-0.425,63.049,-20.203,124.329
22,0.395,-0.783,-0.284,67.993,-43.579,90.515
22,0.510,-0.904,-0.245,84.534,-61.096,45.410
22,0.748,-0.964,-0.288,79.834,-55.847,61.096
22,0.771,-0.803,-0.366,17.761,-25.391,134.644
22,0.517,-0.309,-0.526,-34.058,-11.597,222.168
22,-0.703,0.337,-0.279,-75.806,-27.588,257.324
22,-0.561,0.509,-0.162,-61.340,-67.383,193.237
22,-0.304,0.517,-0.098,-22.278,-87.646,122.192
22,-0.374,0.442,-0.083,42.114,-127.319,7.751
22,-0.369,0.410,-0.064,68.054,-156.738,-65.063
22,-0.326,0.330,-0.042,69.458,-164.185,-93.567
22,-0.314,0.296,-0.036,64.148,-173.462,-131.714
22,-0.296,0.235,-0.012,57.678,-175.842,-144.409
22,-0.262,0.173,-0.001,38.818,-172.974,-161.682
22,-0.245,0.146,-0.001,17.578,-165.649,-166.870
22,-0.217,0.106,0.006,9.399,-162.170,-166.138
22,-0.204,0.089,0.014,-2.136,-153.870,-162.415
22,-0.181,0.057,0.021,-6.592,-148.865,-159.912
22,-0.152,0.030,0.024,-13.672,-137.573,-153.076
22,-0.138,0.018,0.024,-17.517,-125.122,-144.531
22,-0.111,-0.003,0.025,-18.188,-118.713,-139.893
22,-0.099,-0.013,0.026,-17.517,-105.408,-130.188
22,-0.082,-0.029,0.027,-16.113,-98.572,-125.183
22,-0.068,-0.043,0.024,-11.108,-84.839,-115.479
22,-0.062,-0.050,0.023,-3.174,-70.740,-106.445
22,-0.051,-0.065,0.008,2.014,-63.782,-101.990
22,-0.045,-0.073,-0.000,16.235,-51.025,-92.041
22,-0.033,-0.093,-0.015,25.269,-45.227,-85.754
22,-0.025,-0.106,-0.026,45.776,-34.302,-67.993
22,-0.005,-0.134,-0.057,54.382,-28.687,-54.810
22,0.001,-0.142,-0.080,70.923,-20.325,-18.005
22,-0.007,-0.131,-0.136,82.153,-19.958,5.676
22,-0.018,-0.039,-0.195,125.427,-32.166,61.279
22,0.246,0.131,-0.281,369.629,-21.912,51.636
22,0.889,-0.408,-1.834,445.740,-61.768,-74.402
22,-1.223,-2.380,-3.340,960.876,-1227.539,313.416
22,-0.994,-1.932,-3.520,1050.720,-1221.741,228.638
22,0.367,-0.279,-1.670,704.102,14.282,-229.614
22,0.681,-0.021,0.131,613.098,197.815,-217.163
22,0.377,-0.444,-0.537,181.824,147.461,-11.658
22,-0.008,-0.686,-1.507,21.790,117.615,57.495
22,-0.040,-0.372,-1.099,-24.414,99.915,91.309
22,-0.047,-0.180,-0.857,-43.579,58.716,110.168
22,-0.106,-0.232,-0.923,-104.126,45.410,93.628
22,-0.097,-0.266,-0.977,-225.708,43.457,74.402
22,0.133,-0.083,-0.781,-287.170,31.738,64.087
22,0.129,-0.210,-0.672,-57.312,25.452,12.207
22,-0.040,-0.275,-0.975,-16.846,72.815,37.109
22,0.053,0.104,-1.022,-390.747,179.199,101.746
22,0.060,0.228,-0.839,-563.660,156.921,-8.240
22,-0.267,0.179,-0.279,-496.460,135.437,-92.224
22,-0.239,-0.514,-0.060,-505.188,183.655,-216.187
22,0.048,-3.058,-0.598,-411.011,172.302,-189.270
22,-0.075,-0.666,-0.530,-98.816,17.883,32.532
22,-0.141,-0.214,-0.439,-3.601,-19.409,22.217
22,-0.256,-0.790,-0.536,4.517,-9.399,-7.935
22,-0.242,-0.885,-0.647,16.174,1.892,-15.259
22,-0.242,-0.841,-0.634,-78.613,-15.015,-5.615
22,-0.234,-0.826,-0.436,-106.995,-22.034,-1.099
22,-0.229,-0.807,-0.372,-21.729,-3.601,3.601
22,-0.231,-0.853,-0.560,2.502,8.606,0.793
22,-0.231,-0.857,-0.502,-32.593,1.343,-0.244
22,-0.233,-0.840,-0.465,-32.532,-5.615,1.099
22,-0.226,-0.854,-0.515,-36.255,-3.235,1.282
22,-0.225,-0.863,-0.491,-58.533,-3.113,1.953
22,-0.230,-0.866,-0.429,-35.889,-2.502,2.380
22,-0.226,-0.872,-0.469,-27.222,-2.075,2.380
22,-0.222,-0.878,-0.450,-32.349,-3.235,1.526
22,-0.225,-0.870,-0.402,-15.930,-2.258,0.244
22,-0.227,-0.878,-0.437,12.146,0.000,-1.282
22,-0.227,-0.878,-0.456,6.287,-0.549,-0.793
22,-0.226,-0.865,-0.411,8.667,-0.732,0.183
22,-0.226,-0.868,-0.443,26.123,2.563,-1.038
22,-0.227,-0.873,-0.459,21.729,2.014,-0.854
22,-0.226,-0.861,-0.443,27.405,1.099,-0.427
22,-0.229,-0.865,-0.461,31.372,1.404,-0.366
22,-0.226,-0.849,-0.500,47.180,0.977,0.549
22,-0.231,-0.861,-0.561,-5.249,-1.648,1.892
22,-0.224,-0.854,-0.432,-30.579,-2.625,2.563
22,-0.226,-0.847,-0.407,19.348,2.258,-0.427
22,-0.227,-0.857,-0.512,34.912,2.808,-1.038
22,-0.226,-0.850,-0.496,15.686,0.366,-0.122
22,-0.227,-0.846,-0.486,10.986,1.038,0.061
22,-0.229,-0.849,-0.498,12.939,1.221,0.000
22,-0.229,-0.849,-0.499,13.733,0.793,0.061
22,-0.228,-0.842,-0.489,16.541,0.916,0.000
22,-0.224,-0.838,-0.493,29.968,2.014,-0.427
22,-0.234,-0.837,-0.499,36.560,2.380,-1.038
22,-0.226,-0.831,-0.590,39.795,2.625,0.000
22,-0.226,-0.839,-0.549,-2.075,-1.160,0.671
22,-0.229,-0.815,-0.503,21.606,1.831,-0.854
22,-0.232,-0.830,-0.570,27.405,2.502,-0.610
22,-0.229,-0.816,-0.536,15.259,0.610,0.244
22,-0.229,-0.816,-0.539,14.587,1.465,-0.305
22,-0.230,-0.816,-0.555,13.123,1.160,-0.183
22,-0.231,-0.815,-0.544,3.967,0.183,0.122
22,-0.231,-0.813,-0.541,5.981,0.427,0.122
22,-0.230,-0.813,-0.551,7.202,0.549,0.000
22,-0.229,-0.813,-0.554,5.371,0.122,0.061
22,-0.230,-0.812,-0.554,2.563,-0.061,0.183
22,-0.230,-0.813,-0.551,-1.526,-0.061,0.122
22,-0.230,-0.813,-0.550,-1.343,-0.061,0.183
22,-0.230,-0.812,-0.551,-1.465,-0.122,0.183
22,-0.230,-0.812,-0.551,-3.967,-0.305,0.244
22,-0.230,-0.815,-0.550,-5.859,-0.366,0.305
22,-0.230,-0.814,-0.548,-7.568,-0.427,0.366
22,-0.230,-0.816,-0.548,-9.521,-0.732,0.366
22,-0.229,-0.818,-0.542,-10.132,-0.854,0.427
22,-0.229,-0.820,-0.542,-11.719,-0.732,0.610
22,-0.229,-0.820,-0.537,-11.658,-0.732,0.610
22,-0.229,-0.822,-0.536,-10.498,-0.671,0.610
22,-0.229,-0.823,-0.532,-9.705,-0.610,0.549
22,-0.229,-0.825,-0.529,-7.263,-0.488,0.427
22,-0.229,-0.825,-0.529,-3.784,-0.244,0.366
22,-0.229,-0.826,-0.529,-2.747,-0.183,0.305
22,-0.229,-0.826,-0.528,-0.671,0.000,0.122
22,-0.229,-0.828,-0.529,0.122,0.061,0.122
22,-0.229,-0.827,-0.530,0.854,0.122,0.122
22,-0.229,-0.827,-0.530,1.526,0.122,0.122
22,-0.228,-0.826,-0.530,2.258,0.183,0.061
22,-0.228,-0.826,-0.531,4.150,0.244,0.000
22,-0.229,-0.825,-0.532,4.700,0.305,0.000
22,-0.230,-0.825,-0.532,5.066,0.366,-0.061
22,-0.228,-0.824,-0.534,5.188,0.366,0.000
22,-0.230,-0.821,-0.532,7.446,0.549,-0.122
22,-0.229,-0.821,-0.547,4.883,0.488,0.061
22,-0.227,-0.821,-0.528,-3.784,-0.366,0.305
22,-0.229,-0.816,-0.515,8.606,1.038,-0.305
22,-0.230,-0.823,-0.553,10.986,1.099,-0.244
22,-0.229,-0.817,-0.540,4.883,0.122,0.061
22,-0.229,-0.818,-0.547,2.747,0.305,0.000
22,-0.230,-0.819,-0.542,0.916,0.122,0.183
22,-0.229,-0.819,-0.541,2.686,0.000,0.122
22,-0.229,-0.817,-0.544,3.723,0.061,0.122
22,-0.228,-0.818,-0.547,0.977,0.061,0.122
22,-0.229,-0.817,-0.541,-0.916,-0.122,0.183
23,-0.511,-0.750,0.185,-1.221,-109.802,-84.167
23,-0.600,-0.821,0.222,-16.968,-73.059,-89.355
23,-0.665,-0.870,0.211,-32.532,-28.564,-93.445
23,-0.664,-0.995,0.151,-35.950,-12.024,-93.445
23,-0.674,-1.051,0.128,-26.367,8.362,-83.252
23,-0.717,-1.119,0.087,-20.325,14.404,-72.144
23,-0.734,-1.161,0.073,-6.226,19.836,-43.091
23,-0.732,-1.202,0.074,11.841,26.306,-6.958
23,-0.810,-1.198,0.017,8.911,34.790,20.203
23,-0.781,-1.178,-0.032,-6.042,48.157,71.289
23,-0.630,-1.061,-0.139,-12.390,50.537,94.910
23,-0.576,-0.852,-0.210,-29.297,47.485,126.953
23,-0.518,-0.775,-0.223,-27.039,25.879,122.131
23,-0.471,-0.628,-0.171,-18.188,7.446,112.915
23,-0.450,-0.573,-0.127,-12.573,-25.879,80.933
23,-0.409,-0.550,-0.053,-10.559,-48.218,32.288
23,-0.393,-0.618,0.029,-5.554,-56.335,10.071
23,-0.398,-0.671,0.078,-8.972,-59.143,-20.630
23,-0.397,-0.830,0.108,-21.179,-51.880,-31.738
23,-0.476,-0.978,0.078,-34.607,-39.307,-42.175
23,-0.535,-1.025,0.096,-17.090,-47.974,-33.875
23,-0.518,-1.078,0.208,-5.554,-53.650,-23.071
23,-0.469,-1.077,0.259,9.521,-47.424,5.127
23,-0.465,-1.046,0.308,16.052,-37.476,16.663
23,-0.452,-1.025,0.296,18.372,-10.132,36.377
23,-0.399,-0.957,0.208,13.367,3.357,45.044
23,-0.342,-0.886,0.091,6.714,19.958,55.847
23,-0.317,-0.848,0.041,11.047,18.921,59.937
23,-0.258,-0.758,0.023,20.630,10.986,59.937
23,-0.235,-0.718,0.065,41.565,-4.028,52.307
23,-0.147,-0.713,0.060,42.908,-2.930,44.373
23,-0.042,-0.760,-0.010,36.926,-3.784,25.757
23,-0.015,-0.786,-0.034,20.813,-13.916,1.038
23,0.003,-0.837,-0.085,10.803,-19.958,-13.428
23,-0.019,-0.873,-0.086,14.404,-38.879,-41.138
23,-0.084,-0.995,-0.022,22.888,-47.546,-52.917
23,-0.168,-1.216,0.083,35.156,-54.321,-81.055
23,-0.242,-1.355,0.125,41.260,-41.443,-120.544
23,-0.381,-1.644,0.112,41.321,-28.687,-133.423
23,-0.410,-1.757,0.083,50.720,-7.996,-113.342
23,-0.436,-1.840,0.033,56.519,0.854,-85.144
23,-0.438,-1.836,-0.022,53.528,34.302,-34.485
23,-0.561,-1.806,-0.230,40.710,71.289,-18.494
23,-0.771,-1.813,-0.407,41.931,77.698,-20.142
23,-0.843,-1.810,-0.467,42.847,67.993,-15.625
23,-0.963,-1.725,-0.521,39.734,49.622,-8.667
23,-1.006,-1.738,-0.409,55.786,-14.709,-1.831
23,-0.962,-1.799,-0.268,65.918,-74.158,16.602
23,-0.697,-1.727,0.086,47.913,-82.764,44.373
23,-0.521,-1.097,0.029,-67.078,-25.452,123.718
23,-0.360,-0.797,-0.242,-123.047,20.264,128.601
23,0.458,-0.786,-0.584,-152.283,34.851,107.361
23,0.296,-0.656,-0.568,-106.262,5.615,153.503
23,0.077,-0.429,-0.376,-42.786,-54.504,158.630
23,0.046,-0.284,-0.242,20.142,-193.237,259.399
23,-0.322,0.374,-0.047,14.954,-212.158,321.350
23,-0.415,0.434,-0.010,-8.057,-184.204,230.713
23,-0.383,0.397,0.002,-22.400,-171.875,149.597
23,-0.379,0.423,0.019,-22.278,-169.617,130.859
23,-0.372,0.428,0.034,-24.475,-165.039,80.933
23,-0.343,0.408,0.051,-27.222,-158.936,54.260
23,-0.324,0.393,0.047,-31.677,-145.752,4.883
23,-0.276,0.348,0.027,-22.949,-140.564,-41.626
23,-0.235,0.274,0.013,-15.869,-140.930,-60.974
23,-0.222,0.236,0.015,-6.531,-142.578,-86.060
23,-0.197,0.170,0.022,-7.629,-141.602,-93.079
23,-0.184,0.143,0.024,-17.456,-135.254,-99.854
23,-0.157,0.103,0.026,-22.949,-131.042,-100.952
23,-0.133,0.072,0.023,-31.372,-122.192,-101.440
23,-0.123,0.057,0.022,-33.997,-114.319,-100.891
23,-0.103,0.028,0.029,-33.447,-110.474,-100.220
23,-0.094,0.016,0.034,-31.433,-101.135,-98.145
23,-0.077,-0.007,0.037,-30.579,-95.520,-96.924
23,-0.061,-0.032,0.037,-28.198,-83.435,-93.750
23,-0.053,-0.043,0.037,-23.010,-71.533,-89.966
23,0.073,-0.037,0.031,-19.531,-65.857,-87.891
23,0.164,0.163,0.025,-82.397,-58.899,-174.133
23,-0.006,-0.213,-0.055,93.201,-70.923,-327.637
23,0.125,-0.610,0.087,173.828,-39.917,-309.631
23,0.197,-0.469,0.038,56.763,24.231,-172.058
23,0.052,-0.280,-0.072,-0.427,83.130,-45.959
23,0.017,-0.257,-0.089,49.927,77.454,-19.836
23,0.014,-0.246,-0.089,71.655,73.730,-4.272
23,0.024,-0.241,-0.103,90.759,75.562,37.598
23,0.026,-0.209,-0.149,99.792,75.989,63.477
23,0.015,-0.185,-0.179,133.301,68.787,122.192
23,0.174,-0.094,-0.248,158.997,58.594,155.762
23,0.717,0.275,-0.123,80.200,55.725,33.691
23,-1.419,-1.433,-1.140,-52.368,149.292,-132.141
23,-2.762,-4.000,-1.760,-188.354,-231.934,604.126
23,-0.957,-3.175,-0.620,1176.880,-915.588,260.010
23,0.200,-0.833,-0.101,1584.045,-953.674,-358.704
23,0.388,-0.621,-1.256,487.549,21.118,-445.068
23,0.382,-0.319,-1.076,177.795,161.682,-191.162
23,0.360,-0.366,-0.216,260.925,-54.138,12.390
23,0.061,0.052,-0.332,224.976,-88.989,81.543
23,-0.545,0.076,-1.427,61.218,-45.959,120.178
23,-0.485,-0.123,-1.392,-134.338,30.334,111.328
23,-0.199,-0.108,-0.876,-193.542,36.560,138.367
23,-0.110,-0.018,-0.804,-248.535,13.245,146.545
23,-0.356,-0.419,-0.812,-275.024,1.648,103.699
23,-0.407,-0.917,-0.790,-330.872,-5.371,72.144
23,-0.155,-1.108,-1.026,-369.080,29.907,141.663
23,0.090,-0.556,-0.742,-413.940,42.358,173.523
23,0.316,-0.512,-0.654,-366.272,58.105,136.963
23,0.174,-0.591,-0.370,-222.107,33.813,63.904
23,0.076,-0.811,-0.297,56.580,-13.489,-39.368
23,-0.132,-0.931,-0.650,74.585,-13.123,-40.833
23,-0.087,-0.753,-0.680,38.818,0.183,-9.094
23,-0.084,-0.761,-0.651,4.639,-1.770,-3.357
23,-0.073,-0.798,-0.650,-6.531,-2.930,0.305
23,-0.061,-0.792,-0.629,-28.992,-4.456,6.775
23,-0.067,-0.790,-0.627,-28.259,-5.005,7.446
23,-0.061,-0.796,-0.581,-18.982,-5.310,6.104
23,-0.068,-0.798,-0.615,3.845,-0.244,0.000
23,-0.060,-0.795,-0.606,-1.465,-0.732,0.183
23,-0.057,-0.793,-0.608,5.493,0.122,-0.671
23,-0.063,-0.798,-0.619,4.150,0.000,-0.305
23,-0.070,-0.795,-0.611,5.981,-0.305,0.671
23,-0.066,-0.794,-0.615,10.376,-1.221,2.319
23,-0.068,-0.794,-0.637,12.268,-0.610,3.113
23,-0.065,-0.794,-0.649,-11.841,-2.319,10.559
23,-0.031,-0.794,-0.574,-19.775,-2.197,9.766
23,-0.043,-0.790,-0.597,15.625,2.380,-3.174
23,-0.080,-0.797,-0.651,0.610,0.000,-1.770
23,-0.054,-0.802,-0.615,-22.888,-4.089,4.822
23,-0.047,-0.812,-0.614,-23.926,-3.052,5.493
23,-0.050,-0.799,-0.602,-13.489,-0.793,3.479
23,-0.060,-0.805,-0.622,-16.479,-2.502,3.601
23,-0.053,-0.811,-0.587,-20.447,-3.174,3.845
